"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc5190","frc7443","frc4829","94","0","3","None","NotLevel","25","45","Docked","Level","2"
"2","9","red","frc6500","frc2059","frc5190","53","3","6","None","Level","25","47","Docked","Level","2"
"3","14","blue","frc5919","frc5190","frc5160","37","4","7","None","Level","20","30","Docked","Level","1"
"4","20","red","frc3459","frc8205","frc5190","34","4","7","None","Level","10","22","Park","Level","0"
"5","24","red","frc2640","frc4829","frc5190","56","0","3","None","Level","26","48","None","Level","2"
"6","28","red","frc5190","frc3822","frc8304","54","0","6","None","Level","26","48","Docked","Level","2"
"7","32","blue","frc435","frc9008","frc5190","55","4","22","None","Level","24","28","Park","Level","0"
"8","36","red","frc5190","frc2655","frc6004","60","8","11","None","Level","27","39","Docked","Level","0"
"9","42","blue","frc8738","frc5190","frc435","89","10","13","None","NotLevel","25","47","Docked","Level","2"
"10","49","red","frc5190","frc6908","frc5518","53","0","0","None","Level","18","38","Docked","Level","0"
"11","52","red","frc3737","frc5190","frc9008","65","0","15","None","Level","28","50","Docked","Level","1"
"12","59","blue","frc9259","frc5190","frc4816","64","3","15","None","Level","24","44","Park","Level","3"
