"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc6908","frc7671","frc4816","31","0","6","None","Level","10","20","Park","Level","2"
"2","9","blue","frc8304","frc4829","frc6908","29","0","3","None","Level","8","16","None","NotLevel","0"
"3","12","red","frc6500","frc7443","frc6908","39","0","3","None","NotLevel","11","31","None","Level","2"
"4","16","blue","frc9259","frc6908","frc2655","25","0","0","None","Level","8","20","None","Level","0"
"5","21","blue","frc5160","frc6004","frc6908","55","6","12","None","Level","18","38","None","Level","0"
"6","26","blue","frc8758","frc8738","frc6908","52","9","12","None","Level","10","30","None","Level","2"
"7","35","red","frc2059","frc6908","frc4828","40","0","3","None","NotLevel","10","22","None","Level","1"
"8","38","red","frc6908","frc435","frc8804","45","3","9","None","Level","14","26","None","Level","0"
"9","45","blue","frc6908","frc3822","frc2640","13","0","3","None","Level","8","10","Park","Level","0"
"10","49","red","frc5190","frc6908","frc5518","53","0","0","None","Level","18","38","None","Level","0"
"11","55","red","frc6908","frc9042","frc3229","42","6","9","None","Level","13","23","None","Level","2"
"12","59","red","frc5919","frc6908","frc3737","20","0","11","None","NotLevel","9","9","None","Level","0"
