"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc4122","frc930","frc2635","135","16","34","None","Level","51","81","Docked","Level","1"
"2","16","red","frc5618","frc930","frc9022","131","16","22","None","Level","49","79","Docked","Level","4"
"3","30","red","frc1923","frc987","frc930","169","16","37","None","Level","74","92","Docked","NotLevel","2"
"4","51","red","frc6352","frc2638","frc930","125","19","25","None","NotLevel","62","70","Docked","NotLevel","1"
"5","63","blue","frc930","frc5653","frc4693","152","13","31","None","Level","61","91","Docked","Level","4"
"6","73","blue","frc1683","frc930","frc9008","138","25","43","None","Level","43","65","Docked","Level","4"
"7","89","blue","frc930","frc9125","frc4020","162","19","40","None","Level","65","87","Docked","Level","4"
"8","99","blue","frc930","frc910","frc4039","181","28","46","None","Level","68","90","Docked","Level","4"
"9","108","blue","frc4561","frc1072","frc930","189","26","47","None","Level","67","97","Docked","Level","4"
"10","122","red","frc930","frc4779","frc1599","173","28","49","None","Level","59","89","Docked","Level","4"
