"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc2539","frc5411","frc1414","145","30","51","None","Level","44","64","Docked","Level","4"
"2","18","blue","frc2539","frc3683","frc1072","160","16","33","None","NotLevel","65","87","Docked","Level","4"
"3","28","red","frc2539","frc469","frc2230","192","33","54","None","Level","63","93","Docked","Level","4"
"4","42","red","frc384","frc8576","frc2539","179","19","40","None","Level","69","99","Docked","Level","4"
"5","53","blue","frc4175","frc2539","frc176","163","21","24","None","Level","69","99","Park","Level","4"
"6","65","red","frc6672","frc6420","frc2539","183","22","28","None","Level","75","105","Park","Level","4"
"7","81","blue","frc9022","frc2539","frc25","163","21","35","None","NotLevel","63","93","Park","Level","2"
"8","93","red","frc2399","frc2539","frc5913","182","20","41","None","Level","74","96","Docked","Level","4"
"9","106","red","frc2539","frc3655","frc2656","141","15","33","None","Level","61","83","Docked","Level","4"
"10","121","blue","frc5505","frc2539","frc3668","174","18","36","None","Level","71","93","Docked","Level","4"
"11","129","red","frc1218","frc6352","frc2539","135","27","44","None","NotLevel","44","66","Docked","Level","2"
