"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc66","frc308","frc5531","17","3","11","None","NotLevel","2","6","None","Level","0"
"2","10","red","frc7056","frc5531","frc6120","48","3","14","None","NotLevel","19","29","Park","NotLevel","0"
"3","16","blue","frc6618","frc5531","frc7598","63","4","22","None","Level","11","31","None","Level","3"
"4","24","red","frc8899","frc8519","frc5531","33","0","15","None","Level","8","18","None","Level","0"
"5","29","red","frc5531","frc9204","frc3707","43","0","6","None","NotLevel","12","32","None","Level","0"
"6","35","blue","frc2224","frc5531","frc503","55","10","25","None","Level","10","30","None","Level","3"
"7","39","red","frc5531","frc4680","frc3414","63","3","21","None","Level","17","37","Docked","Level","1"
"8","45","red","frc7225","frc8314","frc5531","31","6","9","None","Level","18","22","None","NotLevel","0"
"9","54","blue","frc5531","frc6029","frc4737","39","3","9","None","Level","13","25","None","Level","0"
"10","58","blue","frc5065","frc5531","frc1025","72","6","14","None","NotLevel","26","48","Park","Level","3"
"11","64","blue","frc5531","frc6538","frc5167","45","9","15","None","Level","8","30","None","Level","0"
"12","71","blue","frc7553","frc7224","frc5531","45","9","24","None","Level","10","16","None","NotLevel","1"
