"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc9239","frc3707","frc7225","41","6","12","None","Level","20","24","Docked","NotLevel","0"
"2","9","red","frc4362","frc9239","frc2224","61","6","24","None","Level","12","32","Park","Level","1"
"3","18","red","frc4737","frc7178","frc9239","34","0","3","None","Level","22","26","None","Level","0"
"4","24","blue","frc548","frc9239","frc5561","69","3","21","None","Level","28","48","None","Level","3"
"5","30","red","frc9239","frc8899","frc503","62","3","14","None","NotLevel","21","43","Park","Level","3"
"6","38","blue","frc9239","frc6344","frc6618","69","8","11","None","NotLevel","23","43","Docked","Level","0"
"7","42","blue","frc7224","frc9204","frc9239","46","6","24","None","Level","2","22","Park","Level","1"
"8","46","blue","frc1025","frc66","frc9239","72","6","21","None","Level","24","46","None","Level","3"
"9","51","blue","frc5167","frc3538","frc9239","95","12","30","None","Level","33","55","Docked","Level","3"
"10","58","red","frc308","frc9239","frc5053","58","6","12","None","Level","29","41","Park","Level","0"
"11","70","red","frc5695","frc9239","frc6029","56","3","6","None","Level","15","35","None","Level","0"
"12","74","red","frc9239","frc7056","frc6528","48","3","14","None","NotLevel","19","19","None","NotLevel","0"
