"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc8891","frc2839","frc3647","107","9","27","Docked","Level","52","60","Docked","NotLevel","2"
"2","9","blue","frc2658","frc2839","frc2827","70","0","18","None","Level","25","47","Docked","Level","1"
"3","23","red","frc589","frc599","frc2839","101","13","34","None","Level","35","57","Docked","Level","3"
"4","29","blue","frc2839","frc5474","frc4141","94","3","21","Docked","Level","31","53","Docked","Level","2"
"5","36","blue","frc3341","frc2839","frc2102","92","7","25","Docked","Level","32","52","Park","Level","3"
"6","49","red","frc3473","frc5993","frc2839","110","6","24","Docked","Level","44","66","Docked","Level","3"
"7","54","red","frc2839","frc4160","frc702","131","9","30","Docked","Level","54","76","Docked","Level","4"
"8","60","red","frc1572","frc8119","frc2839","127","4","25","Docked","Level","45","67","Docked","Level","4"
"9","75","blue","frc2839","frc6417","frc8020","101","12","30","Docked","Level","24","46","Docked","Level","3"
