"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc2445","frc2441","frc2522","76","9","30","None","Level","21","41","Docked","Level","1"
"2","10","red","frc2443","frc7724","frc2441","84","4","10","None","Level","46","54","None","NotLevel","1"
"3","14","red","frc359","frc8503","frc2441","84","9","27","None","Level","25","47","Docked","Level","3"
"4","19","blue","frc9158","frc4817","frc2441","35","7","7","None","Level","6","28","Docked","Level","0"
"5","30","red","frc8615","frc368","frc2441","105","12","26","None","NotLevel","39","59","Docked","Level","1"
"6","34","blue","frc2090","frc2441","frc4613","83","9","12","None","NotLevel","26","46","Docked","Level","1"
"7","38","blue","frc7551","frc2441","frc8725","83","9","23","None","NotLevel","30","50","None","Level","1"
"8","44","red","frc2441","frc8871","frc2438","82","12","27","None","Level","20","40","Docked","Level","1"
"9","52","blue","frc2477","frc2441","frc7632","83","6","21","None","Level","30","52","Docked","Level","1"
"10","58","blue","frc2441","frc2896","frc3882","90","10","28","None","Level","30","52","None","Level","3"
"11","65","blue","frc2441","frc3880","frc6909","52","9","12","None","Level","10","30","Docked","Level","2"
"12","69","red","frc2441","frc9019","frc8806","22","6","9","None","Level","6","8","Docked","NotLevel","0"
