"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc7657","frc2171","frc8116","89","9","17","None","NotLevel","30","52","Park","Level","3"
"2","10","red","frc3890","frc8116","frc8103","57","3","6","None","Level","24","46","Docked","Level","0"
"3","13","red","frc8116","frc3494","frc7457","67","9","20","None","NotLevel","20","42","Park","Level","3"
"4","16","red","frc292","frc8116","frc8564","75","9","24","None","Level","21","31","Docked","NotLevel","0"
"5","20","red","frc7617","frc8116","frc234","100","12","33","None","Level","25","47","None","Level","2"
"6","27","blue","frc8116","frc6498","frc8742","71","6","9","None","Level","40","40","None","NotLevel","2"
"7","31","red","frc45","frc1646","frc8116","63","16","19","None","NotLevel","19","39","None","Level","0"
"8","37","blue","frc8116","frc868","frc4272","107","18","33","None","Level","37","59","Docked","Level","3"
"9","41","red","frc4580","frc8564","frc8116","55","7","10","None","Level","15","35","Park","Level","0"
"10","46","blue","frc8116","frc3947","frc5188","121","16","30","None","NotLevel","27","49","Docked","Level","3"
"11","50","red","frc3487","frc1720","frc8116","84","15","33","None","Level","29","41","Park","Level","0"
"12","55","blue","frc829","frc8116","frc5010","116","10","28","None","Level","46","68","Docked","Level","2"
