"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","blue","frc5610","frc5227","frc3452","62","6","9","None","Level","22","26","Park","NotLevel","0"
"2","12","blue","frc5247","frc5610","frc2959","46","3","3","None","Level","28","38","None","NotLevel","0"
"3","17","blue","frc5110","frc5056","frc5610","30","6","9","None","Level","14","16","None","Level","2"
"4","25","blue","frc5610","frc9228","frc5982","40","0","3","None","Level","23","37","Park","NotLevel","0"
"5","29","red","frc5623","frc5610","frc5927","45","4","4","None","NotLevel","24","26","None","NotLevel","2"
"6","37","blue","frc3658","frc5152","frc5610","83","0","21","None","Level","35","57","Park","Level","3"
"7","41","red","frc5182","frc5610","frc6002","93","9","17","None","NotLevel","41","61","Docked","Level","3"
"8","46","red","frc4776","frc5462","frc5610","55","6","12","None","Level","21","43","Park","Level","0"
"9","54","red","frc3620","frc5712","frc5610","110","36","39","None","NotLevel","31","51","Park","Level","2"
"10","64","red","frc2767","frc5610","frc94","94","6","17","None","NotLevel","30","52","None","Level","3"
"11","72","blue","frc5610","frc1940","frc5675","72","9","24","None","Level","26","48","None","Level","3"
"12","77","red","frc5610","frc3604","frc5535","50","6","9","None","NotLevel","26","36","Park","NotLevel","0"
