"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc5247","frc5152","frc4237","105","0","18","None","Level","50","72","Park","Level","3"
"2","12","blue","frc5247","frc5610","frc2959","46","3","3","None","Level","28","38","Park","NotLevel","0"
"3","17","red","frc7809","frc1940","frc5247","26","0","0","None","Level","11","21","Park","NotLevel","0"
"4","22","red","frc5623","frc5675","frc5247","61","6","18","None","Level","28","38","Park","NotLevel","2"
"5","29","blue","frc5056","frc9228","frc5247","39","0","0","None","Level","12","34","Park","Level","0"
"6","34","blue","frc5247","frc94","frc6642","43","0","3","None","Level","21","35","None","Level","0"
"7","40","blue","frc5247","frc5982","frc3620","83","6","21","None","Level","30","52","Park","Level","3"
"8","51","blue","frc7210","frc5227","frc5247","47","4","7","None","Level","24","30","Docked","NotLevel","0"
"9","57","blue","frc5535","frc5247","frc4325","57","12","18","None","Level","30","34","Park","NotLevel","0"
"10","65","red","frc5843","frc5247","frc3875","48","6","21","None","Level","22","22","Park","NotLevel","0"
"11","71","red","frc4776","frc5247","frc5182","72","3","15","None","Level","30","52","Park","Level","1"
"12","75","red","frc5110","frc5247","frc9208","41","9","12","None","Level","7","29","Park","Level","0"
