"team","num_events","max_opr","max_auto_opr","max_tele_opr","rp_cr","auto_climb","tele_climb","opr1","opr2","opr3","auto_opr1","auto_opr2","auto_opr3","tele_opr1","tele_opr2","tele_opr3"
"frc3538",5,74.8980036493503,18.5171729798538,41.1799391966695,2.18222726949578,0.606666666666667,0.656666666666667,67.3082551119054,61.1995056081601,70.3774371822949,12.2480374680795,16.4818535309321,18.5171729798538,39.9537279816294,32.5635073832121,38.9904023243243
"frc195",4,71.661591449895,15.2146352122971,38.9683545519874,2.43497981100989,0.375,0.808333333333333,71.661591449895,56.7104355176874,71.3508794964041,15.2146352122971,13.6400142128625,14.721061612601,38.9683545519874,29.3246309647598,38.3568147412574
"frc4143",3,68.7647903019391,18.0991890945635,33.8743166353102,1.95773986819688,0.47020202020202,0.795454545454545,56.4288554083,55.9939384168003,68.7647903019391,13.0639541619122,12.5484303616405,18.0991890945635,30.3931254492646,31.8671240243515,33.8743166353102
"frc4522",4,68.4562979548379,18.5684456650789,40.41037638218,2.23663270338095,0.328525641025641,0.923076923076923,56.0048559077785,67.9441315162144,68.0754496663781,18.5684456650789,15.3894578648681,15.0435146068002,28.2260561378274,35.8337756214239,36.5383029490663
"frc3039",4,68.1674684454802,17.2957218258738,30.3537383807459,1.8026473057316,0.325320512820513,0.783508158508159,28.6705566225306,56.5152521919036,56.7629477775241,9.5645236547595,16.3528096687365,17.229590469947,13.1999905776751,27.4365658257297,27.1889942093325
"frc8592",4,66.675852418838,15.8198705636399,33.7726843803881,2.16421295252673,0.416666666666667,0.766666666666666,63.0900826075975,47.2201544011826,66.675852418838,15.8198705636399,15.0295425080502,13.9368736649454,31.6010324303274,21.813874655165,33.7726843803881
"frc1538",3,66.3317113806051,16.5551824890819,38.7651951671994,1.95349845957392,0.37037037037037,0.444444444444444,63.9991201741843,63.0675835747144,66.3317113806051,13.8922775836908,14.4776720077741,16.5551824890819,38.7651951671994,32.8502708385197,33.1740063740867
"frc1746",4,65.0207264330815,13.6167348256416,37.2430259855646,1.95382611578402,0.208333333333333,0.633333333333333,49.765934614638,24.4801962689201,39.1457012274796,11.1502325124678,3.31011832323165,11.1344748957765,27.6958378061224,18.1280620139943,20.0306865961863
"frc857",4,64.0881925530887,17.686467589249,33.5326374583465,1.89493713976376,0.4625,0.866666666666667,52.8689743084044,52.3597597882122,64.0881925530887,15.97544463475,17.686467589249,17.4352403078857,26.5751012015725,28.980895495533,33.5326374583465
"frc3184",3,63.984861951988,16.9567680516786,32.3166634682395,2.13097967305986,0.483760683760684,0.761111111111111,61.3861144347353,57.7093783739342,63.984861951988,12.4613447291713,16.9567680516786,14.7286036466827,32.3166634682395,28.7505024930814,29.0829379664918
"frc177",4,62.9661958512734,13.0299614673279,35.7434256460071,1.93830137240629,0.358333333333333,0.829166666666667,48.7837655986764,52.7592047018526,62.9661958512734,7.46051653887279,13.0299614673279,11.9133497088737,32.0585386107207,28.4066809509842,35.7434256460071
"frc494",4,62.9143270950175,17.7249540904146,36.7140889902868,2.15669470162417,0.5375,0.845833333333333,54.7177581744941,59.1278834577906,62.9143270950175,17.4860831126657,17.7249540904146,16.109804364175,26.3535643722786,25.8453735982014,36.7140889902868
"frc3218",4,62.6622761406213,15.8030668797944,36.6943976748339,1.77456517012442,0.397727272727273,0.725378787878788,62.3467307690427,40.4686269468695,62.6622761406213,12.7672543220876,13.6854430138665,15.8030668797944,36.6943976748339,23.6733330416899,33.1062501222124
"frc4909",4,62.6587793001246,15.9923204948268,32.3361436877779,1.62326824095034,0.579166666666667,0.741666666666667,45.5536398855588,51.5991112415238,62.6587793001246,15.555354002363,9.26298729745456,14.8139557110739,21.641105016314,32.3361436877779,30.4512876326026
"frc1023",4,62.2676161367267,17.3288942140596,30.4996715484368,1.4470182957083,0.233333333333333,0.833333333333333,51.913019350723,39.5924902508734,33.3964625366388,17.3288942140596,8.99414627924669,5.11742278415021,21.9001366542331,22.0799044489481,22.9908459424384
"frc5804",4,61.9239693614239,16.4362231199353,33.4653894909247,1.69465721255425,0.620833333333333,0.654166666666667,59.1171079031853,54.5260056841011,61.9239693614239,13.3354300848996,13.4674893875175,16.4362231199353,31.0398736478142,29.0938989202705,33.4653894909247
"frc2992",4,61.7472462772589,15.3760462405065,28.9813605261267,1.69221623333367,0.545238095238095,0.84047619047619,61.7472462772589,49.8794286327177,37.4678050531126,15.3760462405065,11.1961383234018,10.2300704611502,27.8328148068523,28.9813605261267,19.8206737580348
"frc955",5,61.6206325258021,18.8377760610688,27.9509003080087,1.59885963213,0.123333333333333,0.613333333333333,44.6437008238554,48.0887761942424,36.7212176462217,8.81681690375745,10.0050416537689,9.22734792219116,27.9509003080087,26.5751016412747,20.8545588644717
"frc4069",4,60.5385732436668,15.6702666693094,33.1460053439344,1.99208110403668,0.4,0.7375,44.7312392858963,31.7136031716512,60.5385732436668,13.0039588516546,7.57623559630688,15.6702666693094,22.8777348813589,18.3808249253724,33.1460053439344
"frc1757",4,59.8132141878184,16.2108465572544,33.8696011351904,1.85944836413678,0.216666666666667,0.720833333333333,45.5148902950712,56.7120334460608,59.8132141878184,9.75648263704463,13.1839909066316,14.4364015539548,24.141179272035,30.5031001831318,33.8696011351904
"frc5990",4,59.5182455258999,13.9552164775567,28.3854786993509,1.78685272939942,0,0.397348484848485,55.3253093672199,21.8088711121405,40.9395846808337,12.994900531844,4.54082427342581,13.9552164775567,28.3854786993509,12.5065154200232,16.2786841450528
"frc1466",3,59.4643112055508,18.7067167908199,27.9575551004603,1.77780767252045,0.845454545454545,0.745454545454545,59.4643112055508,48.9231392875519,31.0431259698822,18.7067167908199,16.1551562107251,10.8771480008951,27.9575551004603,21.8549276961937,13.2803963866802
"frc179",4,58.9707972886827,18.2423372906283,32.6307018159221,2.25911830778903,0.3625,0.645833333333333,53.5464791268925,58.9707972886827,54.5173307230725,11.2627406907911,17.6145342375671,18.2423372906283,32.6307018159221,30.9243238663489,25.7720418573384
"frc3478",4,58.0602744799732,16.8680171875613,30.9634108744629,1.87249789957453,0.458333333333333,0.6625,58.0602744799732,35.8001794309517,41.4971415134121,16.8680171875613,5.06612683402229,12.4247029195822,30.9634108744629,21.6166202439153,22.0977714341416
"frc7617",4,57.2209538405829,15.4985070900561,30.850238115394,1.55444025378432,0.3,0.625,57.2209538405829,32.8244176800912,47.8022619341619,12.7231482182836,7.58333944032866,13.5460352401837,30.850238115394,19.5786288353046,25.7063171275337
"frc2642",4,56.8640720391483,18.870081132758,30.5782187120873,1.48198843149422,0.541666666666667,0.625,28.0293379249002,56.8640720391483,53.6286825622539,3.64425480411601,15.2157771045699,18.870081132758,21.2347124905564,29.904680205416,27.1948058720635
"frc4329",3,56.7958960879843,14.1760948595706,28.523861404312,2.03709289726874,0.803030303030303,0.815151515151515,47.880536417551,35.6081068421243,56.7958960879843,12.5170216408468,13.5661219945687,14.1760948595706,25.8256266377505,18.2562567533815,28.523861404312
"frc1468",3,56.5159634309072,11.672838320995,36.649605401647,1.92728178375971,0.266666666666667,0.766666666666667,54.2559761788456,48.4295391950579,56.5159634309072,9.11388170139924,10.2143517927396,11.672838320995,33.3502672071946,28.8722137433292,36.649605401647
"frc11",5,56.3180281542313,17.235161523935,30.1394398758367,2.05716510339376,0.776666666666667,0.656666666666667,36.7754386442411,54.3953861668483,48.9518758219465,14.1868361904204,17.235161523935,15.389879012609,19.9234007549632,23.6494346934309,23.7689487464229
"frc900",4,56.2643966402806,16.7468415236457,30.3364694020143,1.55226540608407,0.666666666666667,0.854166666666667,34.0178377536217,51.3771266988534,43.7225498079064,10.5674015548543,16.7468415236457,13.212859537115,16.2967804302595,24.0698768558254,21.5529487004834
"frc9084",3,55.8932952456317,15.1371144510946,29.4225057588027,1.55611336324173,0.737037037037037,0.640740740740741,48.9176197778919,51.2161936333147,55.8932952456317,15.1371144510946,12.9306179461844,13.509112983326,21.3104682467796,25.8238871604687,29.4225057588027
"frc503",5,54.975755719616,18.6058932048911,28.4408330749977,1.55395027085317,0.55,0.783333333333333,48.4127838418447,41.0640922380567,48.1979507964903,10.1692784738003,18.6058932048911,14.608972812456,28.4408330749977,21.171411504363,27.1170384012824
"frc4145",4,54.594952121244,14.5150397810727,35.9657657471517,1.83607413131827,0.375,0.725,51.9554668703888,25.4659463465227,24.2587303305323,5.95600247532836,2.87036854090399,8.02347202509324,35.9657657471517,19.8072064051778,11.288264718268
"frc1501",4,54.0435138065686,15.633790535711,26.6212412287342,1.62206617200916,0.3375,0.716666666666667,48.2347195813915,43.9937549299102,40.4292359137807,13.7401785097117,14.61500982977,7.14950202755434,26.6212412287342,21.4283120340585,25.3332519342092
"frc3940",4,53.9319881400581,14.1630470986731,30.4693823774426,1.70947587134536,0.6875,0.666666666666667,50.7156145157878,53.9319881400581,50.703666801229,11.2992682536336,14.1630470986731,13.0794922213716,26.0649865753162,26.3176326811383,30.4693823774426
"frc3767",4,53.5753199288218,14.8991115513485,29.2651922464436,1.66539102966694,0.720833333333333,0.641666666666667,36.442644282975,42.6377479574561,51.3249558305541,10.7322641562446,8.10820647126943,13.897930255508,21.5645734421583,26.9307493230154,29.2651922464436
"frc1123",4,53.3172480970079,17.0591513121737,29.7445081671925,1.61947897202873,0.333333333333333,0.758333333333333,53.3172480970079,51.2249898951809,49.4460235911009,9.79797437084008,17.0591513121737,12.3199190118248,29.7445081671925,25.7209287805648,24.0874502639538
"frc4944",3,53.2647387164291,13.8463605142532,31.1424200381404,1.44389641151904,0.577777777777778,0.638888888888889,47.0429519689711,53.2647387164291,24.4925229368588,11.9746940393082,13.8463605142532,3.19412190797323,25.3376067099979,31.1424200381404,20.9657854690978
"frc1629",4,52.7622212385936,15.0405825774563,28.7954739418279,1.54488949364208,0.633333333333333,0.708333333333333,50.3616436895368,41.2167570728935,52.7622212385936,15.0405825774563,11.2635270413534,13.3635349326683,25.6520344337978,22.1561455748246,28.7954739418279
"frc5665",3,52.7542410960679,13.8478168331071,24.2732363750923,1.46595277847971,0.491666666666667,1,44.706614686485,28.3491250215215,52.7542410960679,13.8478168331071,12.703243599013,10.8818344458119,24.2732363750923,13.517298879371,16.3173024288595
"frc4419",3,52.596049813327,12.9825145978954,27.639302855774,1.07020046686278,0.344444444444444,0.62962962962963,42.4762083663434,37.4544164532702,52.596049813327,12.9825145978954,8.4893134033428,9.74310580846128,21.3121082562498,22.3509265841259,27.639302855774
"frc3161",4,52.1964289970699,13.7483391607234,27.624995066399,1.52437775651456,0.216666666666667,0.779166666666667,40.9064466010572,39.7458251017111,48.1426050478556,12.1766859730657,5.35832580092836,7.56897929865793,20.5184448171235,24.915206531582,24.7715800534436
"frc7285",3,51.9513431166024,18.5357228817902,30.2280750637381,2.06599667401915,0.666666666666667,0.630555555555556,51.3941194017649,51.9513431166024,49.0258714230045,12.0880815015548,14.4097745729368,18.5357228817902,30.2280750637381,27.8957049089563,21.7152090628616
"frc1156",2,51.863898889459,14.8551228968812,32.9482209158327,2.14880275230609,0.95,1,51.863898889459,49.8444281716447,NA,14.8551228968812,10.9468142201387,NA,23.6046622720549,32.9482209158327,NA
"frc5135",4,50.8915541568063,10.8826657707269,27.1181640460983,1.29435794506699,0.408712121212121,0.731439393939394,50.4441783190179,29.4334334770389,36.6093004950538,10.4929952485305,4.41202060628199,9.23275680872063,27.1181640460983,18.1917393366681,24.5859358771939
"frc3932",3,50.4937213209925,8.70092359919588,30.8024121864913,1.52307361501819,0.166666666666667,0.566666666666667,47.1452139031166,25.0484765372697,50.4937213209925,8.70092359919588,6.91144482180807,6.78672778791832,27.8330667684373,13.3540943422753,30.8024121864913
"frc4099",4,49.2655791443998,11.8541904741893,27.9359340897837,1.18953348589822,0.0208333333333333,0.833333333333333,48.2769897622712,34.3340611742312,49.2655791443998,11.8541904741893,9.47893148529848,11.1133141951364,23.2495304660234,20.5026855141481,27.9359340897837
"frc5006",4,49.2121856670369,10.1836984704699,31.5696266829565,1.29052757126818,0.225,0.5625,16.9462880208252,34.8526354435301,49.2121856670369,5.08387094151122,10.1836984704699,8.91390339028142,8.99085780328326,17.3926371695503,31.5696266829565
"frc4663",3,48.818206201413,9.78059471722279,29.5677659998335,0.913581829183074,0,0.622222222222222,36.2184766650881,31.6399845349125,48.818206201413,9.35346639107462,9.51594455872956,9.78059471722279,18.1469697212354,20.6147204436611,29.5677659998335
"frc9140",4,48.5509008807579,14.3418351500716,25.1704703769128,1.02001580544623,0.5375,0.7125,48.5509008807579,26.4622287788396,44.4344217673908,14.3418351500716,6.15514318072778,13.8041483719116,25.1704703769128,17.7171518940341,20.085897426436
"frc2960",4,47.5821393767543,14.3455557817989,26.8463428577106,1.68209496236105,0.629166666666667,0.716666666666667,47.5821393767543,41.9992561177038,46.4306089713647,12.9521070916978,13.0528985208882,11.4876522711114,24.1152191580661,22.7621261716282,26.8463428577106
