"team","num_events","max_opr","max_auto_opr","max_tele_opr","rp_cr","auto_climb","tele_climb","opr1","opr2","opr3","auto_opr1","auto_opr2","auto_opr3","tele_opr1","tele_opr2","tele_opr3"
"frc3683",4,76.8989981623839,18.2057846314574,38.5543251266567,2.29361055379222,0.3125,0.625,57.9945765833696,62.8298531348716,76.8989981623839,7.40860897888028,13.4979556352993,18.2057846314574,34.4711879101104,32.2420678861932,38.5543251266567
"frc6672",4,75.7569627391168,21.1979548136937,41.8648688755977,2.03210161759907,0.3125,0.816666666666667,75.7569627391168,63.5648844756804,72.5274415662479,11.9114255567806,10.4022137883554,21.1979548136937,41.8648688755977,37.702696066428,30.8571608791529
"frc176",4,75.4942021425706,17.913764612928,45.711983398313,2.52475352447229,0.654166666666667,0.7875,55.5456440978149,71.9000316217921,75.4942021425706,15.0681133101676,17.913764612928,12.5455975230703,27.1808886657243,36.3268279752406,45.711983398313
"frc2399",3,75.2980503351616,17.6519258740825,31.2850738753272,1.64398996342362,0.477777777777778,0.611111111111111,75.2980503351616,35.6159133493697,43.1777709750631,17.6519258740825,8.71132749339282,15.0643187997544,31.2850738753272,20.998895425903,22.5178468775245
"frc930",4,72.9945438078855,16.439167175382,42.8490855046169,2.48497692356836,0.161363636363636,0.696212121212121,51.3151739488789,72.9945438078855,72.2837652678164,16.0451283607877,10.8352589066792,16.439167175382,28.1141826249828,42.8490855046169,36.5622309506634
"frc2539",4,72.4548580488432,17.3697693011496,36.9485544116978,2.39554047358949,0.3125,0.541666666666667,72.4548580488432,68.2150303696983,59.8902060439002,15.3089636975342,15.8586464318061,12.5403543121079,36.9485544116978,35.7978543411398,28.4633213761509
"frc3937",4,71.7453448763017,21.0597076697224,39.2592266435107,2.2857545287431,0.529166666666667,0.475,71.7453448763017,52.5219927612486,46.7929730749443,15.9716493079069,13.7008235955182,11.3150963243435,39.2592266435107,27.016765994584,24.7431635344803
"frc3620",4,68.8577776574674,15.3405828676467,33.696831056116,1.4296664166355,0.3,0.65,60.955174332461,68.8577776574674,49.9319084599799,13.8665697245798,12.6517892061987,11.4238038881482,33.696831056116,31.4725513598742,25.7093810657527
"frc2974",4,67.3184411490022,21.6355724452955,40.7074308962133,2.14844629332694,0.683333333333333,0.608333333333334,62.6191170943697,57.739911460215,67.3184411490022,14.4451837629903,15.6560072663053,15.8795090588575,30.265022941006,27.0140695814344,40.7074308962133
"frc319",4,66.7676084282369,19.9049972840934,27.6918788706023,1.47012612570289,0.270833333333333,0.691666666666667,55.8094555350789,66.7676084282369,55.447149080967,19.9049972840934,18.0635792258812,14.1094631976824,24.162980292079,27.6918788706023,25.8415806588356
"frc3655",4,66.2548528484704,13.8675086375737,34.2637871205227,2.44757442832678,0.270833333333333,0.833333333333333,58.3124774748208,66.2548528484704,33.3736649285991,13.8675086375737,13.8064094040283,4.43985330714221,32.8628713909039,34.2637871205227,24.3033731760809
"frc694",4,65.7903957867633,17.5547231768056,35.4544165389638,2.38744853107681,0.459090909090909,0.665909090909091,50.312530420621,50.1658444905038,60.7078040399142,15.7922914312573,9.4645206756112,17.5547231768056,26.7586211949064,29.0946753989198,30.3810082266427
"frc384",4,65.3959689595375,15.6841171573717,39.2403245974302,2.18497135099998,0.7,0.620833333333333,53.8061157640319,65.3959689595375,62.8923781547696,11.1508280217132,13.4163564742084,15.6841171573717,29.7450611244125,39.2403245974302,33.8162770171252
"frc987",3,64.6746118645223,19.370281249079,33.9193694574154,1.61118652683599,0.555555555555556,0.544444444444444,54.4881567567617,51.7302397544097,64.6746118645223,19.370281249079,13.3113099366578,16.5927237774483,23.2870079311094,24.772294218503,33.9193694574154
"frc910",5,63.0802718611935,14.6425992081685,31.653996705147,1.59574170381361,0.233333333333333,0.58,40.8636723727083,48.9297387772782,63.0802718611935,10.4860198172022,14.6425992081685,10.4758440250312,22.8358362673748,26.6972499300175,31.653996705147
"frc6823",4,62.7038393845332,14.3758157993561,34.4474704226644,1.89599304303669,0.35,0.611363636363636,49.2933818822885,35.6658377382927,62.7038393845332,11.4633123124761,8.6108602356249,14.3758157993561,27.8294192419966,19.6106346387751,34.4474704226644
"frc1923",4,61.9950828254034,14.8052517303016,35.6310745840335,2.08960290161711,0.916666666666667,0.691666666666667,61.9950828254034,61.1868300296087,43.9019922176794,14.8052517303016,12.7474170884745,12.169344476032,35.6310745840335,32.3030574500464,18.8622322782838
"frc5409",4,61.7269736032761,13.2467716327541,36.5123563963273,1.36111206551848,0.5875,0.641666666666667,61.7269736032761,45.0897723572372,40.7261786357109,11.2791576381325,12.3051483806376,10.6780681465453,36.5123563963273,23.5890293973986,20.1651648123096
"frc5895",4,61.4658943900501,16.6297322542,34.6148487400166,1.87041126635497,0.75,0.520833333333333,55.2897283360222,61.4658943900501,55.3367156645479,13.1926156425,16.6297322542,10.6346999031663,34.6148487400166,27.4242695889386,33.9658114821108
"frc1414",4,60.6852257247124,16.5107025637907,30.3501563069336,2.00483544524171,0.545833333333333,0.466666666666667,60.6852257247124,27.5457879794868,38.5128809376669,16.5107025637907,3.50136114094545,11.0432846475228,30.3501563069336,20.2824477155315,17.9687993428751
"frc9125",3,60.5853117079866,14.2463030134237,39.3715836934984,2.43617021227364,0.121212121212121,0.521212121212121,37.5806276873632,33.3701116395141,60.5853117079866,14.2463030134237,6.4957527892664,10.9869124595557,19.4135498534774,21.4958345481381,39.3715836934984
"frc4039",4,60.5328251750697,18.1034188634332,32.6119132815001,1.99292340750629,0.791666666666667,0.625,55.0299840450037,60.5328251750697,57.8666765894083,18.1034188634332,15.6334091272591,16.2105473569526,21.1784800171103,32.6119132815001,29.6860807149747
"frc6090",4,60.3614253195609,16.8821916010068,32.4461461069193,1.55699857472552,0.529166666666667,0.5875,60.3614253195609,58.993984783049,59.3524323189607,16.8821916010068,16.0840930052389,14.9334278348606,32.4461461069193,30.6147371215177,27.023862769167
"frc1506",4,60.1484449975035,14.9066552149873,32.5593551853272,1.74600713471395,0.475,0.804166666666666,58.8870336507448,60.1484449975035,55.4265859809193,14.9066552149873,13.756851039831,9.13831886467368,31.0023343591284,29.5041376879648,32.5593551853272
"frc1241",5,59.6618216984858,15.5428115850325,31.8288858867543,1.65970025113568,0.306666666666667,0.53,35.1355064383355,33.5016640039169,57.4975355749376,10.7395657154145,7.16856715011228,14.3975072440242,20.5250261993284,21.6143316674047,31.8288858867543
"frc604",3,59.0191985869199,14.6230749648144,33.7539912546549,2.16889509424635,0.248148148148148,0.585185185185185,55.0937412160099,59.0191985869199,52.5783951513548,11.7094428829266,14.6230749648144,10.1201939610463,24.882457718735,33.7539912546549,32.7397852761444
"frc5913",3,58.901728565016,17.7350357963956,28.7465045629446,1.73234843428108,0.111111111111111,0.762962962962963,25.2662376442655,58.901728565016,57.5242429790281,6.65281639864193,17.7350357963956,16.0784978200848,13.2339144440562,28.6991838085259,28.7465045629446
"frc3668",4,58.3083041089793,13.9799305710694,32.318762505206,2.14407934321967,0.4125,0.475,58.3083041089793,48.0854032054401,42.4864681309703,13.8439998308692,9.07864124252976,13.9799305710694,32.318762505206,27.2878427339159,20.1209005913949
"frc5152",4,58.0574112670311,12.3258698800719,34.20716796408,1.43329659136145,0.641666666666667,0.95,44.496944147749,58.0574112670311,48.4693583724518,12.0573566200812,4.99904492772989,12.3258698800719,25.5178858131061,34.20716796408,28.2763201279775
"frc316",4,57.6648170063458,13.8387620408994,32.7395344364445,1.65703982503875,0.620833333333333,0.6625,53.2636797299494,57.6648170063458,49.9608706734489,13.8387620408994,10.5741325700969,12.6133453433312,28.3298663251613,32.7395344364445,30.6097321481552
"frc1745",4,57.2034896888709,13.5656389144914,32.2577827244556,1.55911808353497,0.0916666666666666,0.579166666666667,57.2034896888709,49.4290419144677,50.3052584703147,13.5656389144914,9.35692090193764,10.9107570931597,28.6917488961866,32.2577827244556,27.7290372661643
"frc5411",4,57.1765641361914,14.9866164997568,30.8546051329856,1.52922870878423,0.395833333333333,0.691666666666667,39.7238987254518,57.1765641361914,55.4115603524273,14.3958320112748,14.9866164997568,12.2079958368044,21.1712772100928,30.8546051329856,28.4692860634272
"frc4561",4,56.2349313835626,15.0417382034986,27.631211647321,1.96681849061771,0.625,0.520833333333333,45.3103911755823,31.4271448496537,46.8366213483539,9.24931569139428,10.8766452395541,12.6763822569276,27.631211647321,15.2559049300172,24.8201991217197
"frc2230",4,55.537995674255,19.5337926215289,28.9695609985243,2.16729685540606,0.0833333333333333,0.61780303030303,45.143837791817,31.5220039023229,55.537995674255,13.7636105946798,5.65041291856444,14.4676047115532,20.2467791198997,12.9523161717972,28.9695609985243
"frc25",5,55.3196492023528,12.8149055404432,33.6722668712136,1.74619437664066,0.496666666666667,0.66,45.6619389879486,52.0795058836035,55.3196492023528,2.42812937272419,9.12442371691577,12.8149055404432,33.6722668712136,31.060254240861,29.6727878073354
"frc2240",3,55.3165327741284,12.4278913019427,33.8609745145507,1.83127763084178,0.416666666666667,0.577777777777778,55.3165327741284,46.1104862240642,54.5643087213058,11.55263292068,9.114866254918,12.4278913019427,32.0800020489452,27.1664910018872,33.8609745145507
"frc1683",4,54.5918408038243,15.5755796623789,33.5726557551004,1.5246588454884,0.125,0.558333333333334,34.8263171048873,54.5918408038243,50.0165573788944,5.36678131202653,15.5755796623789,12.1232277530688,22.0462818095685,26.5624479061689,27.8607153094724
"frc4020",3,53.9738033949468,16.5616131776025,29.1211056799904,1.97775076064205,0.833333333333333,0.833333333333333,46.7322875353686,49.1748215279955,53.9738033949468,15.7345707889907,13.485397007357,16.5616131776025,24.929887778724,26.7711172179224,29.1211056799904
"frc597",3,53.7711495352624,11.2034589536151,32.5444057627083,1.42852033208735,0.411111111111111,0.911616161616162,34.8540483812095,53.7711495352624,47.548720569086,5.79359203559472,11.2034589536151,10.926912887517,17.5346585198267,32.5444057627083,22.039207761982
