"","team","opr_difficulty_rating","rp_difficulty_rating"
"1","frc6672",-15.8403649750651,-0.36916761361948
"2","frc3683",-15.1390179828573,-0.476741410236101
"3","frc176",-14.5407800883878,-0.703662457160505
"4","frc2539",-11.9519571998832,-0.387478074639589
"5","frc384",-10.912370035253,-0.549955883226604
"6","frc2399",-10.3529029341468,0.0344922942965131
"7","frc3620",-9.54419469770512,0.0450872457486018
"8","frc3937",-9.05963680949387,-0.452197723056146
"9","frc2974",-8.85011245325746,-0.351773357424987
"10","frc694",-8.4257366481705,-0.598704482708778
"11","frc319",-7.39879728231972,0.0428805955831649
"12","frc5895",-7.04264965955698,-0.35582611233636
"13","frc6823",-6.82321542458483,-0.385028707817752
"14","frc3655",-6.80268638386659,-0.557238543794409
"15","frc1923",-6.67199104936374,-0.351837602627897
"16","frc9125",-6.41203264922929,-0.541099738970503
"17","frc1414",-6.33536036388642,-0.282314581303412
"18","frc5913",-6.33471822658139,-0.195447822024842
"19","frc930",-6.27460289525886,-0.314800761874828
"20","frc5409",-6.2308571737895,0.0751564001951138
"21","frc910",-5.97028405148846,-0.125207622991497
"22","frc1506",-5.42284632409668,-0.202131297015328
"23","frc1218",-5.00833854316582,-0.263241559802345
"24","frc2230",-4.94454970963948,-0.460321384371949
"25","frc1983",-4.62626475970926,0.0193764685095875
"26","frc469",-4.30779198050014,-0.312450315017073
"27","frc4561",-4.17173191979337,-0.19893262767207
"28","frc987",-3.3805272540438,0.0541199149643114
"29","frc5411",-2.86965098511631,-0.00226853297094558
"30","frc4039",-2.62154948690682,-0.212368364680515
"31","frc1241",-2.44429133921397,0.000445444242191062
"32","frc25",-2.17987323615654,-0.0248436675202298
"33","frc3668",-2.1172450142226,-0.428496377203807
"34","frc2240",-1.7236020400127,-0.262116225301478
"35","frc6090",-1.19309189302639,-0.00760994407767654
"36","frc6865",-0.816660012922289,0.535034981480999
"37","frc5152",-0.536918895096221,0.227038027115538
"38","frc1599",-0.479918198178218,-0.052344748078477
"39","frc604",-0.356938003302344,-0.309165876437941
"40","frc1745",-0.28925268968144,0.0492170040857662
"41","frc316",-0.227525160324612,0.0173050256861424
"42","frc5505",-0.19933123929125,0.0322015716672421
"43","frc6420",-0.1105977023676,0.025145635566195
"44","frc2638",0.692664896238479,0.0933910477708598
"45","frc5653",0.991398380233144,0.0983387254578357
"46","frc9075",1.4027280475098,0.13716643449161
"47","frc360",1.69308393759828,-0.142873006491137
"48","frc2403",1.77850397328915,0.0137488368088964
"49","frc1683",2.0850732368573,0.168935959552549
"50","frc9007",3.05992880578751,0.266093692861667
"51","frc4779",3.14823404382871,0.251081339846235
"52","frc587",3.24643597886887,0.0822199023528789
"53","frc597",3.33494809082022,0.123735525810284
"54","frc5024",3.56286051343802,0.00762713975404177
"55","frc135",4.01611926001577,0.259269335732081
"56","frc3604",4.28370926885057,-0.00590659698259302
"57","frc2489",5.02409342055275,-0.136341844610634
"58","frc5419",5.12144665468159,-0.0548235936904018
"59","frc4020",5.13681475099047,-0.132876423707542
"60","frc8576",5.33223241092748,0.150802343835802
"61","frc3679",5.43451808189226,0.103125781605326
"62","frc1072",5.94943540186689,0.269416811692588
"63","frc5089",6.12671924328166,0.345915820333289
"64","frc4122",6.13121296376746,0.114957427622559
"65","frc5988",7.95736874737472,0.438231073853703
"66","frc2635",8.21041511358339,0.374622260459124
"67","frc9022",8.57332580563125,0.655169493957923
"68","frc9008",9.26544517496644,0.11772833724429
"69","frc9076",10.9706605798992,0.352304259170677
"70","frc7018",11.2911135315527,0.512742228271798
"71","frc4175",11.3429494148739,0.334096731227104
"72","frc2656",12.1580293024918,0.555197100303078
"73","frc6352",12.7404841188469,0.333475950840458
"74","frc5618",13.926831466706,0.48758160161099
"75","frc3374",14.7560823641729,0.56017156044611
"76","frc9244",17.816488073002,0.871721199320609
"77","frc4693",19.9520432183547,0.949640336856531
