"team","num_events","max_opr","max_auto_opr","max_tele_opr","rp_cr","auto_climb","tele_climb","opr1","opr2","opr3","auto_opr1","auto_opr2","auto_opr3","tele_opr1","tele_opr2","tele_opr3"
"frc1323",3,81.9025850995103,21.7119140705991,40.1015270732609,2.65083480676022,0.75050505050505,0.559090909090909,72.5073208250341,81.9025850995103,79.4519774545142,16.8857693843883,18.413393442564,21.7119140705991,37.8339815695859,40.1015270732609,37.1188069879069
"frc2046",5,79.6102529919474,20.406185225263,40.1511947456612,2.40744008069146,0.39,0.553333333333333,75.8776118877843,68.272060263987,54.0678141913588,20.406185225263,13.6823923103405,16.3909140202747,39.9195330117985,32.9854528461909,26.427749217543
"frc2338",3,71.5185998186699,18.7559840781357,37.8137506494834,2.4341694916855,0.378787878787879,0.8,62.1493328407579,51.4287272811254,71.5185998186699,11.8865966299865,12.0306738526221,18.7559840781357,37.8137506494834,26.3872423278624,37.5049876489662
"frc4414",4,71.4411297050772,16.3838636238513,37.5507003110251,2.75592285040104,0.732828282828283,0.659217171717172,67.0851763802315,58.6809357737541,71.4411297050772,9.79031071573599,13.1580303418409,16.3838636238513,37.5507003110251,30.1702254191444,33.2997750170731
"frc7407",4,70.0092122124088,19.1617576775353,34.7791427237079,1.36223936556762,0.208333333333333,0.5625,45.4028442398295,70.0092122124088,53.6301650011341,10.3290589135952,18.4056222063398,12.6925575852647,23.1733017157588,34.7791427237079,29.7518032086691
"frc4391",5,68.2517301637251,17.0052908090031,39.0998363075303,2.15465499979733,0.373333333333333,0.583333333333333,59.2899501319065,65.6534476320428,35.3421114275257,16.545344597117,17.0052908090031,1.38266777130016,29.005030209382,33.8483143352596,27.1871931473118
"frc1796",4,67.7099636131197,15.4343330386524,38.6555978280167,2.67889535245532,0.425,0.85,52.2621018213475,29.2615758454034,67.7099636131197,9.46072344613987,4.77066436289076,15.4343330386524,33.7495456924089,21.2465878406929,38.6555978280167
"frc1706",3,67.5327895005358,18.1337316774946,31.4471311972019,2.15470841954636,0.344988344988345,0.711188811188811,51.9121849812624,67.5327895005358,52.0563229257427,15.4072187036782,18.1337316774946,13.3588005473566,25.7165082244759,31.4471311972019,23.5403604773405
"frc1987",3,67.2695912853967,18.2352843234025,34.0303015803018,2.25895616269719,0.65,0.616666666666667,58.5511980860223,65.3058347301908,67.2695912853967,12.5841110996585,18.2352843234025,16.5025255204644,33.3463978328837,30.7147974823281,34.0303015803018
"frc3357",5,66.6993738007145,18.4347492470037,34.2097020016319,2.29286583425104,0.15,0.726666666666667,66.6993738007145,58.425946306617,51.504755802638,17.0148525106324,16.0465030040781,11.0812392318038,34.2097020016319,31.6799065839285,32.6511280561857
"frc2930",4,66.52724075728,18.6556910312019,33.0195163082268,1.90560156654436,0.358333333333333,0.695833333333334,66.52724075728,62.4386559112612,50.122764970043,18.6556910312019,16.0404531577996,13.9649103737301,32.1833887267383,30.7150311251084,25.3096681977864
"frc2481",3,66.0524523236477,15.0243467571537,30.7979468081601,2.38900072567624,0.372222222222222,0.772222222222222,58.0508894783012,38.9751865999254,66.0524523236477,14.9984046542023,13.583972617655,15.0243467571537,26.5325884830959,18.0279180655907,30.7979468081601
"frc696",2,65.5045880448286,13.0340014565651,35.3407814996025,1.34336680874383,0.181818181818182,0.518181818181818,26.225448520368,65.5045880448286,NA,9.0313964692273,13.0340014565651,NA,15.189739622923,35.3407814996025,NA
"frc7457",4,64.8609509941593,14.941554553881,34.8892890875481,2.04016902041703,0.216666666666667,0.554166666666667,64.8609509941593,62.8744384130686,44.3158533271916,14.941554553881,14.389182313699,10.8836111150056,34.1308404196357,34.8892890875481,22.9000267424068
"frc341",4,64.805886400721,14.4560501053179,34.4597811857618,1.81332845041093,0.275,0.854166666666667,62.1721848579802,60.4910611474298,49.9210239001753,14.4560501053179,13.4087106495791,12.4622796325508,29.2346255893742,33.9031249248362,28.551608610169
"frc4265",3,63.7696941347022,14.1746432859363,32.244150307895,1.97425701302246,0.433333333333333,0.544444444444444,38.3531964487405,63.7696941347022,49.7902187232403,14.0934076101072,14.1746432859363,13.9137968070859,20.1980707979346,32.244150307895,25.565256852982
"frc1727",4,63.0583752928711,16.4782654192574,35.3892708109759,2.0990422708873,0.3625,0.7875,59.7931053064933,61.2584164685066,59.0900589004298,16.4782654192574,15.8643650438702,12.4243101041213,29.9733304488382,30.4477545865387,32.1878525032968
"frc2052",3,61.9501336263832,16.9554281990102,34.4357364323327,2.25345977841598,0.618518518518519,0.703703703703704,51.6897282566795,61.9501336263832,54.4167058412816,14.6998183325644,16.9554281990102,13.7233511716018,27.4599173978797,34.4357364323327,27.5083725155926
"frc245",5,60.8687870686758,18.4301549262666,31.8463768479308,2.02896980168926,0.343333333333333,0.646666666666667,50.0339397515876,56.9720188124432,31.1085356888844,13.3724680540376,13.8143884774458,8.30436688218628,27.4152772875036,29.8928698980165,19.4094553626673
"frc876",3,60.6934659080645,18.7251302971031,29.3463117548393,1.60407429710867,0.471794871794872,0.748717948717949,60.6934659080645,49.1257142395782,50.2572454992749,18.7251302971031,11.5222629684879,11.8098296387311,28.6308247663497,27.3693468663923,29.3463117548393
"frc488",4,60.1033311381643,14.5185146666626,33.1701940784787,1.22787955862636,0.0833333333333335,0.7,60.1033311381643,49.2014568185194,44.7927520547511,11.9908703141212,14.5185146666626,10.8203668039236,33.1701940784787,26.4887894978209,27.3506143018995
"frc573",4,59.5423847147755,14.2731245739094,30.1708085717508,1.58239940322236,0.433333333333334,0.833333333333333,59.5423847147755,42.0510038440464,29.1502527118863,14.1617183281006,13.481305338714,10.7408744793969,30.1708085717508,18.4954483437258,15.2861682194293
"frc1807",5,58.6523518599689,15.6246566877824,31.8119391847935,1.67810387112869,0.596666666666667,0.81,55.3022189920769,51.4442550888364,53.1950757626462,10.99985721881,7.74152431930252,14.3095288983251,31.7850703590612,31.7297632309904,26.2210765558221
"frc4336",3,58.5194420802313,14.0961266562617,32.8486435999579,1.92995552344948,0.574358974358974,0.782051282051282,47.8381373929458,53.0457219591994,58.5194420802313,12.7223270465688,10.8393522528913,14.0961266562617,26.1899650669616,30.5841290350952,32.8486435999579
