"team","num_events","max_opr","max_auto_opr","max_tele_opr","rp_cr","auto_climb","tele_climb","opr1","opr2","opr3","auto_opr1","auto_opr2","auto_opr3","tele_opr1","tele_opr2","tele_opr3"
"frc2056",4,87.948290599574,24.4005706251781,43.5818695404044,2.58965660754765,0.779166666666667,0.545833333333333,83.4720434192594,83.0869330775971,87.948290599574,19.5932757816014,19.0597285902944,18.6079183356494,40.7611460228041,41.3102813216247,43.5818695404044
"frc254",3,85.1393998325595,20.0142260863154,42.0223758890467,2.47947808321263,0.762962962962963,0.518518518518519,76.0370267744777,85.1393998325595,77.7408754598436,20.0142260863154,19.0216752039443,14.4493158472318,35.9740892156095,40.0181661643856,42.0223758890467
"frc6036",4,81.5953106369971,19.4180993379993,37.9832907906586,2.3772082123116,0.534469696969697,0.637121212121212,81.5953106369971,60.1454384303491,50.881614805392,18.4631849231242,11.9698009693126,13.4347425057703,37.5366789359122,34.764146608034,28.1830235975396
"frc2468",4,77.8633451939625,23.0752511850207,34.9081534871702,2.55305560427585,0.8,0.9125,77.8633451939625,63.736796201966,56.0397045069706,23.0752511850207,17.7956055152076,9.96079438587014,34.519780807585,31.5306197683109,31.087037231111
"frc1619",3,75.4951116278582,17.0399817281156,38.74448702757,2.14715445030948,0.522727272727273,0.765151515151515,53.4852072227053,75.4951116278582,56.5199650534809,17.0399817281156,16.3132128602549,15.7245838108447,25.8904106005973,38.74448702757,29.9628780248756
"frc1577",4,72.5301924278111,13.5622137160407,40.4036378077825,2.27953523739846,0.440909090909091,0.696590909090909,72.5301924278111,66.516264831648,62.9864818405647,12.3600981331927,9.7980138881853,13.5622137160407,40.4036378077825,38.9509082123342,35.0412303579104
"frc111",3,72.448696065495,20.189717983346,36.0392437463208,2.23578782737823,0.351515151515152,0.906060606060606,67.9445520323817,59.7005851915246,72.448696065495,20.189717983346,16.1444926788547,17.6723912692331,32.4647521366672,32.9916368938291,36.0392437463208
"frc3015",4,71.236920770883,15.6903128747778,35.3667183614973,2.17534387195096,0.386111111111111,0.694444444444444,62.5615835435886,71.236920770883,52.7154123357165,12.5152705689139,15.6903128747778,13.1385136689134,35.3667183614973,34.481362381918,27.1599036032178
"frc118",6,71.2137878467997,18.4427471778595,35.6206076649305,2.78998844892115,0.790384615384615,0.713675213675214,69.5834443414389,51.2488726947908,52.1285617114509,17.5865350956653,17.5591339901655,17.7186263019915,33.3685250917322,23.5595854152934,27.6495426074533
"frc4028",3,69.4618728525205,18.3482587824859,36.0154395239414,2.07160077736708,0.433333333333333,0.666666666666667,69.4618728525205,65.953539969971,53.9049372634348,18.3482587824859,16.5467258942615,14.7606210801862,36.0154395239414,28.6629615358815,27.9540944973301
"frc4362",4,67.5640017322421,18.5368899419669,34.2414478924479,1.81466400072586,0.375,0.5875,67.5640017322421,58.1008962740767,50.2570530366451,15.7013854533992,18.5368899419669,13.954370808778,34.2414478924479,27.792396237146,24.9998668672823
"frc624",4,67.386325805869,15.6704504674289,37.0887663561259,2.11804094945099,0.420833333333333,0.829166666666666,59.3130544641494,67.386325805869,39.7906681943011,15.6704504674289,15.3767484433374,6.71956512866192,31.5033504199307,37.0887663561259,23.1912193328986
"frc3663",4,66.9375720578679,15.0655093957595,35.1098849654711,1.78020476018282,0.6125,0.829166666666667,59.7823549442507,59.5665375096244,66.9375720578679,11.0189323433506,15.0655093957595,14.9171575188301,35.1098849654711,31.7666465989877,28.4103089446605
"frc1768",5,65.4076797289724,15.5905998136125,35.1492702492028,2.35584827788514,0.42,0.776666666666667,62.7792340778861,53.2539740441556,53.6785398740704,15.3436154916891,15.4076218005603,13.0070034810018,32.4245358349848,23.932170157673,27.1535247964021
"frc972",4,64.7174767068187,15.7164731925079,36.7728936194798,1.84302107070958,0.206060606060606,0.861363636363636,64.7174767068187,35.6854925416822,48.0422723140307,13.4643275343932,9.81858845714078,8.38206086603137,36.7728936194798,18.88055050571,28.3495784721428
"frc687",4,64.3097002437241,15.5816209489795,33.6110722039855,2.09663982293079,0.544696969696969,0.709090909090909,64.3097002437241,56.8353640742792,50.853445826915,15.5816209489795,10.8281668542265,7.91856547635606,30.5217509338305,33.6110722039855,28.6270275280194
"frc2687",4,63.9099410872153,15.3615973559574,37.614095225657,1.74758116927676,0.425,0.670833333333333,60.6233207073933,63.9099410872153,34.7034431725598,15.3615973559574,12.6928765535484,8.55137354787287,30.0317246710932,37.614095225657,17.6691734846808
"frc6328",4,63.7170102775181,21.7811166470561,29.070004337142,1.82412022665683,0.295833333333333,0.4875,49.1290977026431,56.3923446657944,63.7170102775181,19.3454760668178,15.4716476340047,21.7811166470561,20.7273720657443,28.7950736091075,29.070004337142
"frc33",4,63.1559039989042,17.5992893307182,32.3021653484289,2.09564897810715,0.358333333333333,0.825,61.7771171300405,53.1922273013126,63.1559039989042,15.7682839568515,14.7679889420132,17.5992893307182,32.3021653484289,26.4898819303052,31.7580705808567
