"","team","opr","auto_opr","teleop_opr","auto_opr_ratio","auto_gpc_opr","tele_gpc_opr","rp_opr"
"1","frc6036",80.6340530145717,19.4180993379993,37.9832907906586,0.240817602638555,1.94730685551468,10.910263430224,2.3772082123116
"2","frc3647",60.1844847402193,13.3655821487055,32.0334368290238,0.222076872575994,1.81236100344005,8.51578044556241,1.71896879918905
"3","frc114",55.011167194182,13.4189083116229,31.5529826477794,0.243930623472429,1.71348696241243,7.15445389512959,1.50417604850365
"4","frc8814",48.3732575218408,14.217469917359,26.4274956881804,0.293911773689001,1.14065772527117,5.72828779943819,1.37263668062563
"5","frc115",47.9843160631444,13.60400297644,24.5971896202607,0.283509364987885,0.95089045811095,6.80988004978649,1.28326218721432
"6","frc2122",45.669133371082,12.2115847299433,24.0770702204551,0.267392521568535,1.23287869981128,6.49391779194102,2.01115168805527
"7","frc8",43.7943255836083,9.23691845590279,23.5721150828083,0.21091587398163,0.88780005019744,5.01740424107996,0.94809996123543
"8","frc8011",43.6700665053745,11.4052619176582,21.8707071424441,0.261168869899809,0.872839795191949,5.59527325363803,1.33909136300929
"9","frc5461",43.2470877863723,12.3548424845805,18.6255163298089,0.285680334028727,0.991288020808685,4.88687006323597,1.00817596284147
"10","frc1700",41.1369552263498,8.45226233757696,24.1675230584831,0.205466405840434,0.663871551260924,6.53961654977142,1.4073623425989
"11","frc1569",39.4157507001674,11.3612874733675,21.6343177471071,0.288242321192662,1.3771942197235,5.77034167137929,1.04508043178849
"12","frc6364",39.1905343964241,8.03229171282679,19.7236403127069,0.204954891188207,0.800577926978736,4.96730359854411,1.20124278922493
"13","frc3859",38.7597489656434,14.1676537598306,17.8816736215052,0.365524910194563,1.2062257178106,4.92682808433804,1.29518530066481
"14","frc3275",38.0250167963457,11.2668952895164,16.5777893613454,0.296302177849377,0.873934359475087,5.52141444570436,0.836323273000628
"15","frc3216",37.0507363214619,9.70899156308679,21.1073016112311,0.262045846507584,1.03483148627039,5.88172815197074,0.886209322852204
"16","frc1891",36.3235285041155,10.1018409153307,19.407972046115,0.278107368181099,0.877423426657375,5.00267770165852,0.665900284580602
"17","frc8885",34.1983376371146,9.35496193274912,19.6561417640338,0.273550195100607,0.68725251843268,4.11681930894116,1.57640907324656
"18","frc7895",30.2300235718011,8.03583916596494,11.6272913565714,0.265823119418963,1.20613318126255,4.28204756146008,0.300571956579503
"19","frc2130",30.175258446443,11.4150412241545,11.4336831584664,0.378291415280325,1.00164150642014,2.9443721698628,-0.158246331398641
"20","frc8546",29.5199038557985,4.68431445386177,15.3982081846798,0.158683255770213,0.499362149373138,3.37869811323196,0.972458537489456
"21","frc5933",29.502574268175,9.79671509660017,13.795409567645,0.332063060245156,1.10918225053267,4.68974072923313,0.249853260360001
"22","frc3245",29.4436442277452,5.01599065441627,17.9879127031502,0.17035902946041,0.253891253227831,3.37041857649187,-0.162342110002773
"23","frc5480",26.2615732060859,6.74556688063168,12.1563588522883,0.256860730608037,0.388969777889017,2.75573570286484,0.574798364667778
"24","frc6358",24.5312802141489,4.0898104685645,18.1071841986946,0.166718183187424,0.399181524228497,3.2683290428514,0.97439967551777
"25","frc7419",24.1403764522179,6.99885532591951,11.7311026587268,0.289923205620784,0.802237195186344,2.55944701285211,0.33715798354097
"26","frc3288",23.0948722549962,8.23490461870386,11.0816060156425,0.356568528623161,0.797859264631366,2.748896740367,0.547536686010495
"27","frc9243",22.459837529431,3.39927823711232,17.5466165630757,0.151349190868276,0.438863699276401,2.52954167288739,0.430435104689724
"28","frc3134",22.4587256104658,10.7916592333871,8.64741276833672,0.480510756512298,0.962182805857934,3.81014554887844,0.374333704560821
"29","frc4598",22.3625125852471,5.55127744759096,13.0739521201364,0.248240327486868,0.964165176546222,3.61608343344388,0.175276216117608
"30","frc6411",22.0894801802763,4.01445016875027,11.5282256316572,0.181735836967986,0.314508420956183,2.90969681711795,1.0009153228457
"31","frc9044",21.9781422908258,9.82257802531683,11.4139772692959,0.446924853581324,0.703052737328357,1.55428580773812,0.0683713388864606
"32","frc8550",21.9572853590759,2.31102478200283,15.1841665786732,0.105250933537992,0.072841122109477,2.04436939623237,0.311187701700219
"33","frc1566",21.9533191234302,10.6732729840428,11.3550706916666,0.486180377738484,0.896200972883744,2.51979792559368,0.572635439378794
"34","frc5430",21.2095078227052,6.92574800601972,10.7519929650146,0.326539779419377,1.02629401279581,2.88927319513739,0.259418657583343
"35","frc8839",20.1360911399244,1.73398387076678,15.6244389718322,0.0861132311488575,0.452748722580065,3.08747507032635,-0.198471739818843
"36","frc3045",18.3202216095626,7.34234660369747,10.9773117880668,0.400778263504465,0.855162856436175,3.25509505406491,0.387401072557763
"37","frc3256",18.2254285370268,5.18719223922194,6.69149397329703,0.284612909303264,0.369871663911163,1.82741781092826,0.558871162306619
"38","frc299",17.6434751710606,2.458128294719,10.534723204751,0.139322229372981,0.0391149563641948,2.21598116999959,0.102616235449601
"39","frc4175",17.4202792680321,5.5944840242214,8.62984271406635,0.321147780592003,0.652064768574627,1.65767179589931,-0.329367208101462
"40","frc5871",16.7185286756749,5.51385237323899,7.05731687815679,0.329804881769383,0.799165725526642,2.0917908323522,0.0335782916564659
"41","frc7634",16.67571932172,4.80172842326584,11.9675397517832,0.287947304138875,0.978218914502278,2.61330122393024,0.549602311922192
"42","frc9314",16.3570046786104,-0.377900531738582,10.7121606053094,-0.0231032844438049,-0.259714878028889,2.228752716829,0.406441112175578
"43","frc3243",15.7299867060562,-0.156854028185777,13.3853598996621,-0.00997165675450872,-0.0285005146867431,1.82025802420378,0.276745100831018
"44","frc8551",13.8728984371947,5.67970798161434,7.70062862560265,0.409410333920305,1.06983604429809,1.00760191255486,-0.30537635789714
"45","frc2594",10.8091695407729,5.3381590019369,6.1553882870745,0.493854683451954,0.612842503214263,1.67913372378256,-0.170544725123552
"46","frc3006",10.6813450276287,2.26318619753952,7.97506530381727,0.21188213578772,0.142464654167418,2.63238110015953,0.313187449891968
"47","frc8756",2.93616210734513,1.91779208500639,2.35079439317971,0.653162875513182,0.455971196973518,1.3375751700544,-0.760445164753165
"48","frc3562",-1.29040027476914,1.33719324534115,-1.56930864517628,-1.03626236872925,0.680638285566332,0.199460829963687,-1.07857367965803
