"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc6364","frc3859","frc8","124","9","27","None","Level","45","65","Docked","Level","4"
"2","11","red","frc2122","frc7895","frc6364","76","15","18","None","NotLevel","24","38","None","NotLevel","2"
"3","17","red","frc3256","frc2130","frc6364","98","10","28","None","Level","16","26","Docked","Level","2"
"4","28","red","frc3134","frc8885","frc6364","100","16","31","None","Level","32","54","Park","Level","3"
"5","33","red","frc1700","frc4175","frc6364","103","12","27","None","Level","34","56","Docked","Level","2"
"6","43","blue","frc6364","frc7634","frc8011","131","15","30","None","Level","49","71","Docked","Level","4"
"7","56","blue","frc6358","frc6364","frc3245","96","9","15","None","NotLevel","31","61","Park","Level","3"
"8","63","blue","frc6364","frc299","frc8756","58","6","9","None","Level","25","29","Docked","Level","0"
"9","70","red","frc5430","frc6364","frc114","133","19","37","None","Level","49","71","Docked","Level","4"
"10","79","blue","frc3006","frc6364","frc7419","43","6","12","None","Level","19","21","None","NotLevel","0"
"11","84","blue","frc8814","frc6364","frc8546","115","12","27","None","Level","48","68","Docked","Level","4"
