"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc6364","frc3859","frc8","124","9","27","None","Level","45","65","Docked","Level","4"
"2","12","red","frc9044","frc3859","frc9314","63","12","24","Docked","Level","12","34","Docked","Level","1"
"3","19","red","frc8814","frc3859","frc5430","94","11","26","Docked","Level","33","53","Docked","Level","1"
"4","25","blue","frc3859","frc2594","frc4175","82","15","30","Docked","Level","20","42","Docked","Level","1"
"5","36","blue","frc3288","frc3134","frc3859","96","16","34","Docked","Level","25","47","None","Level","3"
"6","47","red","frc3859","frc6411","frc8885","92","9","24","Docked","Level","26","48","Docked","Level","4"
"7","52","red","frc5933","frc3859","frc4598","95","15","33","Docked","Level","37","37","Docked","NotLevel","3"
"8","57","red","frc3859","frc2130","frc1700","106","12","30","None","Level","39","61","Park","Level","3"
"9","67","red","frc8551","frc8550","frc3859","89","9","27","Docked","Level","17","47","Docked","Level","1"
"10","73","blue","frc8756","frc5480","frc3859","61","13","25","Docked","Level","8","14","Docked","NotLevel","0"
"11","88","blue","frc1891","frc7419","frc3859","94","18","36","Docked","Level","26","48","Docked","Level","3"
