"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc1671","frc6305","frc2135","64","3","6","None","Level","26","48","Park","Level","0"
"2","11","red","frc8048","frc6711","frc6305","75","6","24","None","Level","27","41","Park","Level","2"
"3","17","blue","frc1422","frc6305","frc5940","105","18","36","None","Level","22","32","Park","NotLevel","3"
"4","24","red","frc6305","frc670","frc8262","81","7","22","None","Level","24","44","Docked","Level","3"
"5","32","red","frc6305","frc6662","frc1072","80","12","30","None","Level","18","40","None","Level","3"
"6","38","blue","frc6305","frc8546","frc6918","53","0","0","None","Level","21","43","Park","Level","0"
"7","44","blue","frc2288","frc8033","frc6305","117","7","22","None","Level","29","51","Park","Level","3"
"8","50","red","frc2551","frc6305","frc3189","88","12","26","None","NotLevel","29","37","Park","NotLevel","2"
"9","56","red","frc5817","frc1323","frc6305","115","12","30","None","Level","43","65","Park","Level","3"
"10","62","red","frc6305","frc5104","frc3970","44","6","12","None","Level","18","22","Park","Level","0"
"11","70","blue","frc8768","frc1148","frc6305","87","9","27","None","Level","23","45","Park","Level","1"
"12","75","red","frc6657","frc6305","frc6822","52","10","25","None","Level","16","22","Docked","NotLevel","0"
