"","team","opr","auto_opr","teleop_opr","auto_opr_ratio","auto_gpc_opr","tele_gpc_opr","rp_opr"
"1","frc1323",72.5073208250341,16.8857693843883,37.8339815695859,0.23288364805445,2.11764375631282,10.699057586063,2.24861959582539
"2","frc5940",63.6857814571941,15.0247406222263,29.5421888556391,0.235919859636567,1.56719215281128,7.43947299166422,1.46398255948131
"3","frc1671",57.5562279622703,13.511474873756,31.4023706606294,0.234752612395189,0.781910050638363,6.35006823185338,1.29057988362776
"4","frc973",53.5239068757761,11.4499242239629,26.3586829680941,0.213921682707825,0.638650779138092,7.10323934131069,2.16040751317545
"5","frc4738",48.0713601278757,13.6355434394542,22.2323981752597,0.283652124740843,0.830503985828226,6.68152960370105,1.33000893114025
"6","frc8033",43.277210173622,8.06613490415134,21.2800985431981,0.186382968583029,0.754132344496231,7.44352379786284,1.53449743755711
"7","frc2551",41.4233226523769,11.349695027052,19.7772861193348,0.273992869241762,0.771905278889345,4.57265655201664,1.09458980989731
"8","frc8048",39.8575814294118,11.799285255128,20.5806337487678,0.296036157538175,1.13490485583833,5.16567360650454,1.34977278627178
"9","frc670",38.7738597809518,8.33982113922121,22.2343864056102,0.215088752740532,0.709146574866854,4.83471164358348,1.0765677955533
"10","frc3970",33.6763300229405,9.45880405970671,17.9314295815152,0.280873956671149,0.771967420242325,5.28684961521608,0.80859154589819
"11","frc100",31.827480526838,10.4936527651102,18.7000508706693,0.329704161039753,1.23152548361345,3.84101517747031,0.595625532601535
"12","frc1072",31.34754153239,9.35160593295402,18.4085103309461,0.29832023424521,0.987222545723451,3.8795058963186,0.419185579189018
"13","frc1148",31.0748245234836,5.95976026830723,20.9603289309479,0.191787415044077,0.506437293962212,3.62368846670041,0.77870217537344
"14","frc5026",27.8188712695688,5.00545571399037,19.9794135452887,0.179930223102397,0.535655789554932,3.59154388127627,0.447899404197585
"15","frc4400",26.7204479556318,4.62592578604409,18.4747874629783,0.1731230626719,0.152867214064583,4.54531619379928,0.427709653409991
"16","frc8768",22.2557273142649,10.960576849192,9.48605205548746,0.492483426599445,0.906745342472157,1.94680365724234,0.26861520000655
"17","frc6305",21.7001581860482,7.22381098808377,7.92705199325738,0.332892088903215,0.692254454898246,2.52457887218959,0.331080990465093
"18","frc2288",21.2541629569941,7.96744724000456,11.3749295774505,0.37486525609717,0.975820677840958,2.36081741530239,0.794572920250178
"19","frc6822",21.1659769659615,8.58770906138632,11.5616816474895,0.405731758812589,0.488392451732788,2.27089907769197,0.295507688626214
"20","frc5104",20.9426391577966,4.94595080203435,13.4918099045093,0.236166548292604,0.0432963874088749,2.45604043865001,0.326969389689322
"21","frc8546",20.7384146305133,-0.491102136855786,19.5370408266106,-0.0236807945836519,-0.235778782647653,2.8730862865503,0.216614858271746
"22","frc9202",20.6825875490448,6.15914319244185,10.4077899949719,0.297793647813003,0.0946656671252265,0.949523668968578,0.347558920190815
"23","frc6662",20.3838177598511,6.36689437795334,7.74097987093757,0.312350436653426,0.53212427688036,2.27836273879931,0.353775593869955
"24","frc1828",20.0046322955499,2.89270764270535,12.1716094406272,0.144601890200643,0.173846886838907,2.7879276490341,0.0374324703150588
"25","frc5817",19.8646372023446,1.99549005076218,14.8808974073232,0.100454391914424,0.249647125172874,2.23792411003924,0.331591960715703
"26","frc6657",19.0795330933368,6.28542700939698,10.6342426824021,0.329432957224308,0.749239490453793,3.85248304924007,0.254428203168455
"27","frc840",18.3720163948721,5.1069273584677,9.93651957016699,0.277973154862474,0.990502995172189,2.55902546086953,0.347498170513689
"28","frc6238",17.0633876849684,6.01746711992747,6.11493250414207,0.352653718653326,1.09560665739766,2.17273102127024,0.153551616723188
"29","frc6918",15.9008147506685,3.16104171133773,11.0461986755352,0.198797467985396,0.030714113130191,1.63714866474661,0.0889995468806215
"30","frc8262",15.609723134596,3.98570295617387,10.3292704384854,0.25533463481747,-0.170904976460981,1.335998701837,0.542246383038502
"31","frc2473",14.8356820646556,7.27388570485593,6.69409287955516,0.490296682899749,0.402079328627477,1.04423117726956,0.0618513250877417
"32","frc1422",14.7784147466428,0.762643351701618,9.47910497336951,0.051605220504105,0.74818404124777,2.23258120325419,0.354337852249827
"33","frc2135",14.0456497586191,-1.310072648094,14.7731501154755,-0.0932724844067874,0.302445076791191,2.53977277658642,-0.0896665297598377
"34","frc9274",13.3925458693879,6.41067049452198,8.72820340218937,0.478674522159018,0.383316481892456,1.56548998603088,0.0276261630465902
"35","frc3189",12.6956721918644,6.16622348886826,4.22452460342973,0.485694919944427,0.678729796688045,1.51132882593994,-0.136525567076255
"36","frc7777",12.6632145414288,-0.349556720204884,11.0745143168168,-0.0276041062923855,-0.0757712429103348,2.0652950808369,0.157145133250234
"37","frc7419",12.2256068909321,7.07350748097771,4.32457679507161,0.578581296133793,0.494682310871183,1.36349935224807,0.214242728130568
"38","frc6711",8.70291774429316,4.18324456224214,6.36427855623133,0.480671504103926,0.29182924672946,0.876598200061999,0.36047144581329
