"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc8262","frc3970","frc6657","80","10","13","None","Level","32","52","None","Level","2"
"2","8","red","frc8262","frc2551","frc9202","70","0","15","None","Level","25","45","None","Level","1"
"3","18","red","frc8262","frc2288","frc9274","21","6","6","None","Level","3","15","None","Level","0"
"4","24","red","frc6305","frc670","frc8262","81","7","22","None","Level","24","44","None","Level","3"
"5","32","blue","frc6918","frc8262","frc2473","38","0","12","None","Level","6","26","None","Level","1"
"6","36","blue","frc100","frc5026","frc8262","82","12","27","None","Level","30","50","Docked","Level","3"
"7","40","blue","frc8262","frc2135","frc973","102","6","24","None","Level","38","58","Docked","Level","3"
"8","45","blue","frc3189","frc8262","frc5104","42","0","15","None","Level","12","22","None","Level","0"
"9","51","blue","frc5817","frc7419","frc8262","50","0","15","None","Level","15","35","None","Level","1"
"10","58","blue","frc1828","frc4738","frc8262","88","0","18","None","Level","31","45","None","NotLevel","2"
"11","65","red","frc840","frc8262","frc1671","95","9","24","None","Level","29","51","None","Level","3"
"12","71","red","frc8546","frc8262","frc8033","80","4","19","None","Level","21","41","None","Level","1"
