"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc8768","frc100","frc2551","74","15","29","Docked","NotLevel","16","30","Docked","NotLevel","2"
"2","8","red","frc8262","frc2551","frc9202","70","0","15","None","Level","25","45","Docked","Level","1"
"3","14","blue","frc2551","frc5817","frc8546","92","6","12","None","Level","28","50","Park","Level","2"
"4","25","blue","frc5026","frc2551","frc6662","115","9","27","None","Level","36","58","Park","Level","3"
"5","31","blue","frc2551","frc6822","frc4738","99","18","36","None","Level","23","43","Docked","Level","1"
"6","37","red","frc2551","frc3970","frc670","131","15","30","None","Level","54","76","Park","Level","4"
"7","44","red","frc4400","frc2551","frc7419","83","12","30","None","Level","21","43","Docked","Level","1"
"8","50","red","frc2551","frc6305","frc3189","88","12","26","None","NotLevel","29","37","Docked","NotLevel","2"
"9","55","red","frc7777","frc1148","frc2551","99","3","14","Docked","NotLevel","40","70","Docked","Level","3"
"10","63","blue","frc6657","frc2551","frc6711","64","10","24","Docked","NotLevel","26","30","Docked","NotLevel","0"
"11","67","red","frc1323","frc1422","frc2551","107","8","23","None","Level","39","59","Park","Level","4"
"12","71","blue","frc2135","frc8048","frc2551","82","9","24","None","Level","18","48","Park","Level","3"
