"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc5031","frc5596","frc4343","59","27","27","None","Level","0","22","Park","Level","0"
"2","6","red","frc5596","frc5032","frc6135","30","0","3","None","Level","20","22","Park","Level","0"
"3","10","red","frc4308","frc5596","frc7603","60","6","6","None","Level","12","34","Park","Level","1"
"4","19","blue","frc6141","frc5596","frc6978","69","7","22","None","Level","15","37","Docked","Level","3"
"5","24","blue","frc5596","frc8574","frc2706","50","3","3","None","Level","10","32","None","Level","0"
"6","27","red","frc2198","frc2935","frc5596","54","6","21","None","Level","11","33","Park","Level","1"
"7","33","red","frc4343","frc5596","frc8349","52","6","21","None","Level","19","21","Docked","NotLevel","0"
"8","36","red","frc8850","frc5719","frc5596","49","4","7","None","NotLevel","22","32","Docked","NotLevel","0"
"9","42","blue","frc8729","frc6977","frc5596","32","3","3","None","NotLevel","12","24","Park","Level","0"
"10","46","blue","frc6866","frc4476","frc5596","98","9","27","None","Level","34","56","Park","Level","3"
"11","51","blue","frc5596","frc4476","frc7712","106","6","24","None","Level","47","57","Park","NotLevel","2"
"12","56","blue","frc5596","frc2198","frc2852","37","6","12","None","Level","9","15","Docked","NotLevel","0"
