"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc7657","frc1501","frc3947","122","22","40","Docked","Level","37","47","Docked","NotLevel","3"
"2","8","red","frc5484","frc1501","frc8564","112","15","36","None","Level","34","56","Docked","Level","4"
"3","11","blue","frc234","frc7617","frc1501","139","10","31","None","Level","63","73","Park","NotLevel","3"
"4","16","blue","frc2909","frc234","frc1501","118","12","30","None","Level","41","63","Docked","Level","4"
"5","21","blue","frc3494","frc1501","frc71","114","10","31","None","Level","41","63","Park","Level","4"
"6","28","blue","frc1501","frc3890","frc1720","94","12","33","Docked","Level","29","51","Park","Level","3"
"7","31","blue","frc45","frc1501","frc7454","133","18","39","Docked","Level","47","69","Park","Level","4"
"8","35","red","frc1501","frc829","frc1741","114","20","37","Docked","NotLevel","40","62","Docked","Level","3"
"9","39","red","frc4485","frc447","frc1501","114","12","33","Docked","Level","39","61","Docked","Level","2"
"10","46","blue","frc1501","frc3940","frc3176","138","12","33","None","Level","58","80","Docked","Level","4"
"11","50","red","frc1501","frc4580","frc135","118","13","34","Docked","Level","57","59","Park","NotLevel","3"
"12","56","red","frc5188","frc6721","frc1501","120","18","39","Docked","Level","39","61","Docked","Level","3"
