"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc2106","frc346","frc540","98","15","26","None","NotLevel","32","52","None","Level","3"
"2","8","blue","frc612","frc1522","frc540","82","6","27","None","Level","20","40","None","Level","1"
"3","14","blue","frc540","frc5954","frc1793","52","0","6","None","Level","11","41","None","Level","1"
"4","22","red","frc540","frc1262","frc9003","61","4","19","None","Level","31","37","None","Level","0"
"5","29","red","frc404","frc384","frc540","101","12","18","None","Level","48","68","Docked","Level","2"
"6","37","red","frc540","frc401","frc619","110","15","29","None","NotLevel","44","66","Docked","Level","1"
"7","44","blue","frc4472","frc540","frc5243","85","6","14","None","NotLevel","34","44","Park","Level","2"
"8","51","blue","frc1599","frc540","frc1086","85","9","20","None","NotLevel","33","55","Park","Level","3"
"9","57","blue","frc2068","frc540","frc339","68","7","22","None","Level","9","31","None","Level","1"
"10","61","blue","frc611","frc2890","frc540","39","9","12","None","NotLevel","13","17","None","Level","0"
"11","66","red","frc540","frc3939","frc422","127","18","36","None","Level","44","66","None","Level","4"
"12","74","blue","frc977","frc540","frc449","89","15","33","None","Level","19","41","None","Level","1"
