"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc339","frc404","frc3939","75","3","18","Docked","Level","25","47","Park","Level","2"
"2","12","red","frc539","frc339","frc619","52","9","24","Docked","Level","16","18","Docked","NotLevel","0"
"3","18","blue","frc8590","frc384","frc339","94","15","33","None","Level","29","51","Docked","Level","1"
"4","24","blue","frc339","frc2106","frc1599","111","6","27","None","Level","34","64","Park","Level","2"
"5","32","red","frc339","frc4472","frc617","77","12","30","None","Level","22","42","Park","Level","1"
"6","36","red","frc6189","frc6882","frc339","78","6","12","None","NotLevel","14","36","Docked","Level","2"
"7","46","red","frc339","frc1123","frc1086","85","9","27","None","Level","26","48","Docked","Level","3"
"8","50","blue","frc4286","frc422","frc339","92","6","21","None","Level","37","51","Docked","Level","0"
"9","57","blue","frc2068","frc540","frc339","68","7","22","Docked","Level","9","31","Park","Level","1"
"10","65","blue","frc5804","frc339","frc977","99","15","21","None","Level","33","53","Docked","Level","2"
"11","71","red","frc1522","frc339","frc2890","57","3","6","None","Level","16","36","Docked","Level","0"
"12","77","blue","frc5243","frc339","frc612","78","6","21","None","Level","17","37","Park","Level","1"
