"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc5243","frc5724","frc9003","80","19","22","None","NotLevel","30","38","Park","NotLevel","0"
"2","13","red","frc5724","frc617","frc449","107","15","18","None","NotLevel","44","74","Docked","Level","3"
"3","19","blue","frc5724","frc611","frc4286","96","12","15","None","NotLevel","39","61","Docked","Level","0"
"4","25","blue","frc5804","frc2998","frc5724","116","19","37","None","Level","44","64","Docked","Level","3"
"5","31","red","frc2988","frc5724","frc1086","75","12","18","None","Level","20","42","Docked","Level","0"
"6","38","red","frc4472","frc5724","frc2068","113","18","36","None","Level","40","62","Docked","Level","3"
"7","44","red","frc5724","frc2890","frc1262","65","0","3","None","Level","38","52","Park","NotLevel","0"
"8","50","red","frc5724","frc612","frc977","109","15","36","None","Level","24","46","Docked","Level","3"
"9","54","red","frc384","frc619","frc5724","148","24","45","None","Level","51","73","Park","Level","4"
"10","60","blue","frc1610","frc401","frc5724","112","18","24","None","NotLevel","51","63","Docked","NotLevel","3"
"11","68","blue","frc1123","frc1599","frc5724","129","6","21","None","Level","56","78","Docked","Level","4"
"12","76","blue","frc7429","frc5724","frc422","127","18","33","None","Level","45","59","Docked","NotLevel","3"
