"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc9036","frc3049","frc3826","32","3","9","None","Level","6","18","None","NotLevel","0"
"2","8","blue","frc3049","frc2976","frc2930","115","6","21","None","Level","45","67","Park","Level","3"
"3","13","blue","frc3681","frc1318","frc3049","65","6","18","None","Level","24","32","Park","NotLevel","0"
"4","22","red","frc3049","frc2147","frc4173","101","10","28","None","Level","26","48","Park","Level","3"
"5","26","red","frc3049","frc4089","frc3268","31","3","3","None","Level","14","28","None","Level","0"
"6","33","blue","frc2910","frc4915","frc3049","126","18","33","None","Level","46","68","None","Level","4"
"7","38","blue","frc3049","frc2980","frc949","33","6","9","None","Level","7","19","Park","Level","0"
"8","41","red","frc8248","frc6350","frc3049","33","6","6","None","Level","15","27","Park","Level","0"
"9","49","red","frc2903","frc2412","frc3049","45","0","15","None","Level","20","30","None","Level","0"
"10","52","red","frc4911","frc3049","frc4131","94","9","24","None","Level","35","55","Park","Level","1"
"11","58","blue","frc7627","frc3049","frc2522","97","15","30","None","Level","25","47","Park","Level","3"
"12","64","red","frc2928","frc3049","frc5941","84","6","21","None","Level","21","43","Park","Level","1"
