"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc8248","frc2980","frc1318","69","0","15","None","Level","16","20","Park","NotLevel","2"
"2","9","red","frc2522","frc2980","frc4681","65","7","22","None","Level","18","38","None","Level","3"
"3","15","red","frc5941","frc7627","frc2980","69","6","21","None","Level","21","43","Park","Level","3"
"4","18","blue","frc2980","frc4131","frc2976","60","6","6","None","Level","30","44","Park","Level","0"
"5","23","blue","frc6350","frc1778","frc2980","25","3","3","None","Level","0","22","None","Level","0"
"6","32","red","frc2980","frc1899","frc3681","29","0","8","None","NotLevel","7","21","None","Level","0"
"7","38","blue","frc3049","frc2980","frc949","33","6","9","None","Level","7","19","Docked","Level","0"
"8","43","blue","frc2980","frc5588","frc4173","45","3","18","None","Level","5","27","Docked","Level","1"
"9","50","blue","frc4682","frc3268","frc2980","65","4","16","None","Level","14","34","Park","Level","3"
"10","57","red","frc9036","frc2980","frc4911","104","10","25","None","Level","25","47","None","Level","3"
"11","62","red","frc2930","frc488","frc2980","130","14","35","None","Level","43","65","Park","Level","4"
"12","68","red","frc2980","frc3826","frc4512","61","6","24","None","Level","10","22","Park","NotLevel","2"
