"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc4173","frc2522","frc6350","54","3","17","None","NotLevel","18","32","Docked","NotLevel","0"
"2","12","blue","frc4131","frc4173","frc488","69","9","12","None","Level","27","47","Park","Level","2"
"3","17","blue","frc4681","frc949","frc4173","48","11","17","None","Level","11","21","Docked","NotLevel","2"
"4","22","red","frc3049","frc2147","frc4173","101","10","28","None","Level","26","48","Park","Level","3"
"5","27","red","frc4173","frc3681","frc4915","59","6","21","None","Level","11","33","Docked","Level","3"
"6","34","red","frc4173","frc3826","frc2976","59","3","6","None","Level","13","43","Docked","Level","3"
"7","39","red","frc4682","frc2928","frc4173","68","13","27","None","NotLevel","12","26","Docked","Level","0"
"8","43","blue","frc2980","frc5588","frc4173","45","3","18","None","Level","5","27","Docked","Level","1"
"9","47","blue","frc4911","frc4173","frc4512","59","3","9","None","NotLevel","22","40","Docked","NotLevel","2"
"10","54","red","frc1318","frc4173","frc2097","101","6","21","None","Level","38","48","Park","NotLevel","2"
"11","62","blue","frc2412","frc4173","frc4089","80","0","15","Docked","Level","38","60","Docked","Level","1"
"12","65","red","frc4173","frc2910","frc1899","135","14","32","None","Level","51","73","Park","Level","4"
