"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc3853","frc2662","frc9059","49","3","9","None","Level","26","30","None","NotLevel","0"
"2","10","blue","frc3853","frc2403","frc4111","72","12","26","None","NotLevel","19","41","Docked","Level","1"
"3","16","red","frc5539","frc2478","frc3853","67","9","15","None","Level","25","37","Docked","Level","1"
"4","22","red","frc1726","frc2647","frc3853","54","9","15","None","Level","19","39","Docked","Level","0"
"5","29","blue","frc3944","frc698","frc3853","99","15","33","None","Level","24","46","Park","Level","3"
"6","39","blue","frc3309","frc3853","frc3019","54","7","21","None","NotLevel","11","23","Docked","Level","0"
"7","46","red","frc3853","frc5199","frc4183","106","15","18","None","NotLevel","41","63","None","Level","3"
"8","53","blue","frc6968","frc3853","frc8012","50","13","19","None","Level","17","21","Docked","NotLevel","0"
"9","62","red","frc8848","frc3853","frc3577","32","6","12","None","NotLevel","6","20","None","NotLevel","0"
"10","69","blue","frc6352","frc3853","frc6127","54","6","24","None","Level","23","25","Docked","NotLevel","0"
"11","76","red","frc6413","frc3187","frc3853","93","9","27","None","Level","29","51","Docked","Level","3"
