"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc6656","frc6833","frc5199","89","9","20","None","NotLevel","29","59","Docked","Level","1"
"2","9","red","frc698","frc8848","frc6656","32","9","12","None","Level","12","20","Docked","NotLevel","0"
"3","18","blue","frc1868","frc6656","frc3577","77","12","15","None","NotLevel","17","47","Docked","Level","1"
"4","24","blue","frc498","frc6656","frc6127","85","13","31","None","Level","22","44","Docked","Level","1"
"5","30","red","frc6656","frc7645","frc9059","83","12","27","None","Level","16","46","Docked","Level","1"
"6","37","blue","frc6656","frc4183","frc4146","81","15","26","None","NotLevel","18","40","None","Level","3"
"7","46","blue","frc6947","frc2375","frc6656","65","7","13","None","NotLevel","12","42","Docked","Level","1"
"8","52","red","frc6479","frc6656","frc8021","97","15","24","None","Level","31","53","None","Level","2"
"9","63","blue","frc4111","frc7426","frc6656","62","9","21","None","Level","11","31","Docked","Level","1"
"10","70","red","frc3925","frc3187","frc6656","74","3","21","None","Level","21","43","Docked","Level","3"
"11","75","blue","frc7755","frc6656","frc2662","43","3","12","None","Level","12","16","Docked","NotLevel","0"
