"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc1986","frc3284","frc1723","75","13","28","Docked","Level","22","42","Docked","Level","1"
"2","6","blue","frc3061","frc1986","frc5809","116","12","27","Docked","Level","44","64","Docked","Level","4"
"3","11","red","frc4455","frc5454","frc1986","114","18","39","None","Level","28","50","Park","Level","3"
"4","16","blue","frc4766","frc1986","frc6391","122","24","42","Docked","Level","40","48","Park","NotLevel","0"
"5","23","red","frc1986","frc5918","frc6817","60","6","20","Docked","NotLevel","18","40","Docked","Level","1"
"6","26","red","frc8112","frc4187","frc1986","102","12","30","Docked","Level","30","52","Docked","Level","3"
"7","29","red","frc3061","frc1986","frc1939","169","19","37","Docked","Level","51","73","Park","Level","4"
"8","36","blue","frc1986","frc4522","frc1706","181","23","29","None","NotLevel","70","100","Docked","Level","4"
"9","39","red","frc3184","frc1997","frc1986","120","18","29","Docked","NotLevel","46","66","Docked","Level","4"
"10","42","blue","frc1986","frc8825","frc7662","75","12","18","None","NotLevel","22","42","Docked","Level","0"
"11","47","blue","frc9031","frc1986","frc3313","66","9","24","None","Level","20","32","Docked","Level","0"
"12","52","blue","frc4187","frc1986","frc4522","121","18","33","Docked","Level","46","68","Park","Level","4"
"13","56","red","frc7662","frc5098","frc1986","86","15","33","None","Level","8","38","Park","Level","1"
