"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc5968","frc7662","frc9031","44","7","10","None","NotLevel","7","29","Docked","Level","0"
"2","6","red","frc5968","frc3284","frc1997","75","7","13","None","NotLevel","33","47","Park","NotLevel","0"
"3","11","blue","frc5968","frc31","frc8825","50","7","25","None","Level","8","10","Docked","NotLevel","0"
"4","14","blue","frc4480","frc5968","frc31","50","3","18","None","Level","7","27","Docked","Level","1"
"5","20","blue","frc5454","frc9031","frc5968","96","13","30","None","NotLevel","29","51","Park","Level","1"
"6","24","blue","frc5968","frc1810","frc1939","81","6","24","None","Level","25","47","Docked","Level","3"
"7","28","blue","frc1723","frc5968","frc3184","91","9","27","None","Level","29","49","Docked","Level","3"
"8","33","blue","frc6817","frc5968","frc4187","75","12","18","None","Level","20","42","None","Level","1"
"9","37","blue","frc3061","frc5968","frc4480","82","7","22","None","Level","31","45","Docked","Level","0"
"10","44","red","frc5968","frc3313","frc5918","72","6","12","None","Level","28","50","Park","Level","2"
"11","49","red","frc4766","frc1723","frc5968","88","9","27","Docked","Level","24","46","Docked","Level","1"
"12","52","red","frc8112","frc5809","frc5968","79","3","18","Docked","Level","21","41","Docked","Level","1"
"13","57","red","frc1997","frc6391","frc5968","84","6","24","Docked","Level","30","50","Park","Level","1"
