"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc6391","frc5098","frc8825","105","21","36","None","Level","32","54","Docked","Level","3"
"2","7","blue","frc9031","frc6391","frc4455","115","12","27","None","Level","29","51","None","Level","1"
"3","13","red","frc6391","frc4766","frc1723","109","12","33","None","Level","39","61","Docked","Level","3"
"4","16","blue","frc4766","frc1986","frc6391","122","24","42","None","Level","40","48","Docked","NotLevel","0"
"5","19","red","frc6817","frc1810","frc6391","84","18","33","Docked","Level","28","36","Docked","NotLevel","2"
"6","26","blue","frc6391","frc5918","frc7662","70","6","20","Docked","NotLevel","19","25","Docked","NotLevel","0"
"7","32","red","frc3313","frc6391","frc5454","136","24","45","None","Level","44","66","Docked","Level","4"
"8","35","red","frc31","frc8112","frc6391","83","9","15","None","NotLevel","23","53","None","Level","1"
"9","40","red","frc1706","frc6391","frc5809","149","15","33","None","Level","59","81","Docked","Level","4"
"10","45","blue","frc6391","frc1939","frc4187","104","12","23","Docked","NotLevel","39","61","Docked","Level","1"
"11","49","blue","frc3184","frc4522","frc6391","141","33","51","Docked","Level","41","55","None","NotLevel","3"
"12","54","blue","frc5918","frc1723","frc6391","63","9","27","Docked","Level","21","31","Docked","Level","0"
"13","57","red","frc1997","frc6391","frc5968","84","6","24","None","Level","30","50","Docked","Level","1"
