"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc7483","frc4265","frc4959","53","6","18","Docked","Level","5","25","Docked","Level","1"
"2","8","red","frc5002","frc9067","frc4265","65","10","28","Docked","Level","10","32","Docked","Level","3"
"3","13","blue","frc4265","frc7430","frc4766","73","12","27","None","Level","16","36","Docked","Level","3"
"4","16","blue","frc4265","frc3179","frc16","123","15","33","None","Level","38","60","Docked","Level","3"
"5","20","blue","frc1939","frc4265","frc4336","135","18","36","None","Level","49","79","Park","Level","3"
"6","27","red","frc4265","frc3039","frc6055","102","12","30","None","Level","37","57","Park","Level","3"
"7","30","blue","frc9073","frc5006","frc4265","100","12","29","Docked","NotLevel","34","56","Docked","Level","1"
"8","35","blue","frc7525","frc4265","frc1561","84","12","30","None","Level","17","39","Docked","Level","1"
"9","42","red","frc5437","frc3102","frc4265","65","15","30","None","Level","26","30","Docked","NotLevel","2"
"10","47","red","frc3284","frc4265","frc3937","115","10","28","Docked","Level","42","72","Docked","Level","3"
"11","50","blue","frc6586","frc4522","frc4265","131","25","40","Docked","Level","44","66","Docked","Level","3"
"12","58","blue","frc4265","frc2393","frc3931","87","3","18","Docked","Level","29","59","Docked","Level","1"
