"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc7525","frc1939","frc9073","105","12","30","None","Level","33","55","Park","Level","3"
"2","6","red","frc3937","frc3039","frc1939","90","13","24","None","NotLevel","29","51","Docked","Level","3"
"3","14","red","frc1939","frc1997","frc1561","81","6","12","None","Level","34","54","Docked","Level","2"
"4","20","blue","frc1939","frc4265","frc4336","135","18","36","None","Level","49","79","Docked","Level","3"
"5","23","blue","frc4959","frc7525","frc1939","95","6","18","None","Level","37","57","Docked","Level","3"
"6","26","blue","frc3931","frc1939","frc3284","40","0","0","None","NotLevel","15","25","Docked","NotLevel","0"
"7","30","red","frc3102","frc1939","frc3179","117","15","33","None","Level","30","52","Docked","Level","3"
"8","36","blue","frc9067","frc5006","frc1939","78","9","12","None","Level","38","46","Docked","NotLevel","1"
"9","40","blue","frc1939","frc7106","frc7483","68","0","14","Docked","NotLevel","27","39","Park","Level","0"
"10","45","red","frc5454","frc5437","frc1939","94","9","24","Docked","Level","35","55","Docked","Level","3"
"11","53","red","frc1939","frc6055","frc2393","81","6","24","None","Level","22","42","Docked","Level","1"
"12","58","red","frc3937","frc1939","frc16","128","16","37","None","Level","47","61","Docked","Level","3"
