"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc829","frc1018","frc7477","105","13","28","Docked","Level","30","42","Docked","NotLevel","1"
"2","7","blue","frc1018","frc6498","frc1720","76","6","24","Docked","Level","27","37","Docked","NotLevel","0"
"3","12","blue","frc3865","frc5010","frc1018","105","9","27","None","Level","26","48","Docked","Level","4"
"4","18","red","frc447","frc1018","frc7198","74","9","24","Docked","Level","20","40","Park","Level","1"
"5","25","red","frc7457","frc1024","frc1018","143","9","24","Docked","Level","67","89","Docked","Level","4"
"6","29","red","frc1018","frc2197","frc3936","89","9","30","None","Level","22","44","Park","Level","1"
"7","36","red","frc5402","frc8116","frc1018","93","12","15","None","Level","36","58","Docked","Level","1"
"8","42","blue","frc4272","frc1018","frc292","142","20","41","None","Level","54","76","Docked","Level","4"
"9","48","red","frc4982","frc1018","frc2867","109","10","25","Docked","Level","42","64","Docked","Level","3"
"10","54","red","frc1018","frc3147","frc1741","150","15","36","None","Level","45","67","Docked","Level","4"
"11","58","blue","frc8742","frc9071","frc1018","120","15","33","Docked","Level","30","52","Docked","Level","3"
"12","64","blue","frc1018","frc328","frc4485","93","16","34","Docked","Level","22","44","Park","Level","1"
