"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc829","frc1018","frc7477","105","13","28","None","Level","30","42","Park","NotLevel","1"
"2","6","red","frc4485","frc5010","frc829","122","6","20","None","NotLevel","50","72","Docked","Level","3"
"3","13","red","frc461","frc829","frc328","137","18","35","None","NotLevel","60","72","Docked","NotLevel","3"
"4","19","blue","frc1747","frc2867","frc829","116","16","25","None","Level","44","66","Park","Level","2"
"5","27","blue","frc9071","frc829","frc7198","76","0","3","None","NotLevel","36","58","Docked","Level","0"
"6","32","red","frc1024","frc829","frc135","106","12","15","None","Level","56","66","Docked","NotLevel","1"
"7","38","blue","frc829","frc6498","frc3176","91","12","27","None","Level","48","54","Docked","NotLevel","0"
"8","42","red","frc829","frc4982","frc1646","125","22","37","None","Level","49","63","Park","NotLevel","1"
"9","45","red","frc829","frc1720","frc3147","158","12","30","None","Level","44","64","Park","Level","3"
"10","50","red","frc3865","frc7457","frc829","97","3","18","Docked","Level","47","69","Docked","Level","1"
"11","56","blue","frc4926","frc829","frc2197","122","6","27","None","Level","53","75","Docked","Level","3"
"12","60","blue","frc1741","frc447","frc829","118","22","37","None","Level","39","61","Park","Level","2"
