"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc4579","frc2046","frc1318","123","12","30","None","Level","51","73","Docked","Level","4"
"2","6","red","frc2046","frc3268","frc8896","82","6","12","None","Level","38","50","Docked","Level","0"
"3","14","red","frc3588","frc2046","frc4131","147","22","40","None","Level","55","77","Docked","Level","4"
"4","17","red","frc3219","frc4469","frc2046","148","18","36","None","Level","50","70","Docked","Level","4"
"5","23","blue","frc3663","frc2906","frc2046","166","18","33","None","Level","47","67","Docked","Level","4"
"6","27","blue","frc8303","frc8386","frc2046","117","15","26","Docked","NotLevel","39","61","Park","Level","3"
"7","34","red","frc2046","frc8051","frc3070","135","15","21","None","NotLevel","54","84","Park","Level","4"
"8","41","red","frc2046","frc4918","frc2929","123","18","33","Docked","Level","43","65","Docked","Level","2"
"9","46","blue","frc5683","frc2046","frc8032","157","12","27","None","Level","54","76","Docked","Level","4"
"10","49","blue","frc2046","frc4915","frc8896","143","13","31","None","Level","52","60","Docked","NotLevel","3"
"11","56","blue","frc4180","frc2046","frc2907","119","9","24","None","Level","48","70","Docked","Level","4"
"12","59","red","frc2980","frc5295","frc2046","134","19","30","Docked","NotLevel","52","74","Docked","Level","4"
