"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc8302","frc8896","frc6076","49","3","9","None","Level","13","35","Docked","Level","0"
"2","9","red","frc4180","frc8032","frc6076","39","6","18","None","Level","13","21","Docked","NotLevel","0"
"3","12","blue","frc6076","frc1318","frc4915","105","6","21","None","Level","44","64","Docked","Level","3"
"4","16","red","frc2906","frc6076","frc4579","38","0","3","None","Level","10","30","Park","Level","0"
"5","22","blue","frc5683","frc4918","frc6076","54","4","10","None","Level","25","29","Docked","Level","0"
"6","28","blue","frc6076","frc3219","frc4131","122","14","35","None","Level","30","50","Docked","Level","3"
"7","33","blue","frc2557","frc6076","frc7627","88","9","21","None","Level","32","52","Docked","Level","3"
"8","38","red","frc3663","frc6076","frc3393","120","10","25","None","Level","31","53","Docked","Level","3"
"9","42","red","frc3268","frc6076","frc7627","119","10","21","None","NotLevel","39","61","Docked","Level","4"
"10","48","blue","frc6076","frc3393","frc3786","73","7","13","None","NotLevel","8","38","Docked","Level","1"
"11","54","blue","frc6076","frc2929","frc3588","66","4","7","None","Level","22","44","Docked","Level","0"
"12","58","red","frc1318","frc3070","frc6076","122","10","24","None","NotLevel","53","73","Park","Level","3"
