"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc5295","frc3070","frc4180","51","15","15","None","NotLevel","21","31","Docked","NotLevel","0"
"2","7","red","frc3786","frc4469","frc5295","92","15","27","None","Level","36","50","None","NotLevel","2"
"3","12","red","frc3219","frc5295","frc2907","84","13","28","None","Level","26","46","Park","Level","1"
"4","17","blue","frc8896","frc3588","frc5295","19","6","12","None","Level","0","2","None","NotLevel","0"
"5","24","red","frc2929","frc5295","frc5827","46","12","27","Docked","Level","13","19","None","NotLevel","0"
"6","30","blue","frc5295","frc4918","frc4180","82","16","19","None","Level","34","48","Docked","NotLevel","2"
"7","34","blue","frc4915","frc5295","frc8032","93","10","25","None","Level","41","53","Docked","NotLevel","0"
"8","38","blue","frc5295","frc8051","frc5683","74","12","18","None","Level","33","41","Park","NotLevel","0"
"9","45","blue","frc8896","frc1318","frc5295","122","12","30","None","Level","47","67","Docked","Level","3"
"10","50","blue","frc5295","frc8386","frc2929","59","9","9","None","Level","20","40","None","Level","0"
"11","54","red","frc4579","frc2557","frc5295","103","12","23","None","NotLevel","28","58","Park","Level","3"
"12","59","red","frc2980","frc5295","frc2046","134","19","30","None","NotLevel","52","74","None","Level","4"
