"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc5828","frc4112","frc4459","48","6","14","Docked","NotLevel","17","29","Docked","NotLevel","2"
"2","6","red","frc5828","frc3344","frc7470","28","0","6","None","NotLevel","18","22","None","NotLevel","0"
"3","9","red","frc5848","frc3635","frc5828","47","0","3","None","NotLevel","12","34","None","Level","0"
"4","14","red","frc5828","frc4240","frc4509","50","4","19","None","Level","12","26","None","Level","2"
"5","16","blue","frc8100","frc3635","frc5828","24","0","3","None","Level","10","16","None","NotLevel","0"
"6","20","blue","frc5828","frc4112","frc6919","79","10","28","None","Level","26","46","Docked","Level","3"
"7","24","red","frc9086","frc5828","frc9260","41","3","9","None","Level","19","27","None","NotLevel","0"
"8","28","blue","frc8815","frc3329","frc5828","33","3","3","None","Level","10","20","None","Level","0"
"9","30","red","frc8137","frc5828","frc5848","19","3","3","None","Level","6","6","Docked","Level","0"
"10","35","blue","frc4730","frc5828","frc1683","47","0","3","None","Level","14","34","None","Level","2"
"11","37","blue","frc4509","frc5828","frc4730","70","4","25","None","Level","25","35","None","Level","2"
"12","39","blue","frc7538","frc4188","frc5828","80","6","27","None","Level","23","43","None","Level","1"
