"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc4509","frc9260","frc8137","30","7","10","None","NotLevel","11","15","Park","NotLevel","0"
"2","5","red","frc3635","frc8815","frc4509","54","0","12","Docked","Level","23","37","Docked","Level","2"
"3","10","red","frc4459","frc4509","frc3344","66","7","28","Docked","Level","13","33","Docked","Level","1"
"4","14","red","frc5828","frc4240","frc4509","50","4","19","None","Level","12","26","Docked","Level","2"
"5","18","red","frc4509","frc1683","frc5848","92","10","25","Docked","Level","37","57","Park","Level","3"
"6","21","red","frc4509","frc3329","frc9086","66","4","19","Docked","Level","24","32","Docked","NotLevel","0"
"7","23","red","frc8100","frc5848","frc4509","63","4","16","Docked","Level","17","37","Docked","Level","3"
"8","27","red","frc7470","frc7538","frc4509","82","7","22","Docked","Level","26","30","Docked","Level","2"
"9","29","red","frc6919","frc4509","frc4112","109","13","28","Docked","Level","44","66","Park","Level","3"
"10","34","red","frc4188","frc4509","frc4240","62","3","9","None","Level","21","43","Docked","Level","0"
"11","37","blue","frc4509","frc5828","frc4730","70","4","25","Docked","Level","25","35","Docked","Level","2"
"12","40","blue","frc4701","frc4509","frc8137","70","7","25","Docked","Level","13","35","Docked","Level","3"
