"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc4459","frc3329","frc7470","20","3","3","None","NotLevel","5","17","Docked","Level","0"
"2","6","blue","frc3329","frc6919","frc8137","66","3","14","None","NotLevel","26","32","Docked","NotLevel","2"
"3","10","blue","frc4701","frc3329","frc9260","80","7","19","None","Level","16","36","Park","Level","3"
"4","12","blue","frc3329","frc3344","frc5848","45","6","6","None","NotLevel","12","34","None","Level","0"
"5","17","red","frc9086","frc4459","frc3329","26","0","0","None","Level","12","16","Docked","Level","0"
"6","21","red","frc4509","frc3329","frc9086","66","4","19","None","Level","24","32","Docked","NotLevel","0"
"7","25","red","frc8100","frc8815","frc3329","38","0","0","None","Level","13","33","Park","Level","0"
"8","28","blue","frc8815","frc3329","frc5828","33","3","3","None","Level","10","20","Docked","Level","0"
"9","30","blue","frc3329","frc8100","frc3635","48","0","0","None","Level","16","38","Docked","Level","2"
"10","34","blue","frc3329","frc4112","frc7538","64","6","12","None","Level","22","42","Docked","Level","2"
"11","37","red","frc4188","frc7470","frc3329","44","3","14","None","NotLevel","11","25","Park","Level","0"
"12","41","red","frc4730","frc1683","frc3329","71","6","9","None","Level","30","52","None","Level","2"
