"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc6825","frc7422","frc6560","72","12","23","None","NotLevel","28","34","None","NotLevel","0"
"2","14","red","frc7422","frc7425","frc7077","53","12","29","None","NotLevel","2","24","None","Level","1"
"3","22","red","frc597","frc8066","frc7422","56","0","15","None","Level","16","36","Park","Level","2"
"4","30","red","frc7422","frc359","frc6824","118","9","27","None","Level","42","64","None","Level","3"
"5","36","blue","frc7422","frc60","frc9151","79","9","23","None","NotLevel","26","46","Docked","Level","1"
"6","41","blue","frc7422","frc8720","frc7424","48","6","9","None","NotLevel","12","34","None","Level","0"
"7","47","blue","frc5924","frc8717","frc7422","55","11","32","None","Level","4","18","Park","Level","1"
"8","52","blue","frc8022","frc968","frc7422","63","7","22","None","Level","18","26","None","NotLevel","2"
"9","60","red","frc988","frc7422","frc6519","37","3","9","None","Level","6","28","None","Level","0"
"10","68","blue","frc991","frc7422","frc5429","74","6","21","None","Level","30","38","None","NotLevel","0"
"11","75","red","frc987","frc7422","frc3009","119","10","27","None","NotLevel","50","72","Park","Level","3"
"12","84","blue","frc9287","frc7654","frc7422","33","3","12","None","Level","8","16","None","NotLevel","0"
