"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc4270","frc4627","frc968","100","6","21","None","Level","42","54","None","Level","1"
"2","9","blue","frc1388","frc988","frc4270","98","12","27","None","Level","39","51","Docked","NotLevel","3"
"3","18","blue","frc991","frc4270","frc8022","73","16","31","Docked","Level","20","42","Park","Level","3"
"4","28","blue","frc7424","frc4270","frc9002","102","9","24","Docked","Level","31","53","Docked","Level","4"
"5","36","red","frc4270","frc5924","frc8720","103","10","25","None","Level","38","58","Docked","Level","4"
"6","43","blue","frc987","frc6560","frc4270","179","19","37","Docked","Level","75","97","Park","Level","4"
"7","48","red","frc4270","frc8066","frc7415","113","13","16","None","Level","42","62","Docked","Level","3"
"8","53","red","frc7654","frc8717","frc4270","110","15","26","None","NotLevel","34","64","Park","Level","3"
"9","63","red","frc9287","frc4270","frc4","108","3","21","Docked","Level","40","62","None","Level","4"
"10","71","blue","frc6918","frc359","frc4270","157","15","30","Docked","Level","72","92","Docked","Level","4"
"11","78","red","frc4270","frc7426","frc2658","118","9","24","None","Level","47","69","Park","Level","4"
"12","87","red","frc7183","frc4270","frc8387","113","6","24","Docked","Level","42","64","Docked","Level","4"
