"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc4251","frc4206","frc3005","104","12","15","None","Level","53","59","Park","NotLevel","3"
"2","10","red","frc9088","frc3005","frc3310","152","18","36","None","Level","67","81","Park","NotLevel","3"
"3","14","blue","frc4641","frc8858","frc3005","98","12","27","Docked","Level","39","61","Park","Level","3"
"4","19","blue","frc6369","frc7321","frc3005","130","9","23","Docked","NotLevel","55","77","Park","Level","4"
"5","24","blue","frc4153","frc3005","frc7535","127","19","34","None","Level","43","63","Docked","Level","4"
"6","34","red","frc9080","frc3005","frc8528","107","12","27","Docked","Level","40","60","Docked","Level","3"
"7","40","red","frc7534","frc3005","frc5431","117","15","30","None","Level","42","62","Docked","Level","4"
"8","43","blue","frc3005","frc8749","frc2714","126","9","24","None","Level","60","82","Docked","Level","4"
"9","47","blue","frc3005","frc7503","frc6672","161","12","27","None","Level","72","94","Park","Level","4"
"10","55","blue","frc3005","frc5613","frc7119","119","10","28","Docked","Level","49","71","Park","Level","3"
"11","58","blue","frc3005","frc7506","frc9105","142","18","36","Docked","Level","54","76","Park","Level","4"
"12","67","red","frc7540","frc8816","frc3005","115","18","33","Docked","Level","40","62","Park","Level","4"
