"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc4153","frc4641","frc148","68","4","18","None","NotLevel","10","40","Docked","Level","1"
"2","12","red","frc148","frc9128","frc7534","98","6","12","None","Level","41","61","Docked","Level","2"
"3","17","blue","frc6672","frc148","frc9299","144","93","107","None","NotLevel","0","12","Docked","NotLevel","3"
"4","22","blue","frc148","frc5613","frc4251","96","8","19","Docked","NotLevel","32","52","Docked","Level","1"
"5","26","red","frc7506","frc8528","frc148","122","10","24","Docked","NotLevel","51","73","Docked","Level","4"
"6","30","red","frc148","frc7535","frc8858","121","9","27","Docked","Level","47","69","Docked","Level","4"
"7","35","red","frc6526","frc148","frc4206","54","9","15","None","NotLevel","12","34","Docked","Level","0"
"8","41","red","frc148","frc9105","frc7321","99","6","15","None","NotLevel","42","64","Docked","Level","2"
"9","49","blue","frc3310","frc148","frc6369","114","14","29","None","Level","48","70","Docked","Level","3"
"10","57","blue","frc4192","frc148","frc9156","121","17","32","Docked","Level","42","64","Docked","Level","4"
"11","60","red","frc5411","frc6974","frc148","96","10","24","None","NotLevel","42","62","Docked","Level","3"
"12","68","blue","frc7503","frc7119","frc148","79","15","21","None","NotLevel","29","43","Docked","NotLevel","0"
