"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc7119","frc7535","frc7540","57","10","13","None","Level","27","39","Park","Level","0"
"2","10","blue","frc9080","frc7540","frc9105","54","0","6","None","NotLevel","18","38","Docked","Level","0"
"3","17","red","frc6526","frc7540","frc7503","68","6","14","None","NotLevel","24","44","Docked","Level","1"
"4","21","red","frc8749","frc7534","frc7540","87","6","9","None","NotLevel","33","63","Docked","Level","3"
"5","25","red","frc5431","frc7540","frc2714","93","12","27","None","Level","34","56","Park","Level","3"
"6","31","red","frc4251","frc4153","frc7540","54","3","6","None","Level","18","38","Docked","Level","0"
"7","37","red","frc8858","frc7540","frc8528","87","6","9","None","Level","36","58","Docked","Level","2"
"8","45","blue","frc9299","frc3310","frc7540","129","9","24","None","Level","38","46","Park","NotLevel","2"
"9","50","blue","frc7540","frc4192","frc5613","75","3","6","None","Level","39","49","Park","Level","1"
"10","56","blue","frc7540","frc7271","frc5411","88","9","15","None","NotLevel","26","48","Docked","Level","1"
"11","59","blue","frc7540","frc9088","frc4206","90","9","27","None","Level","40","48","Docked","NotLevel","0"
"12","67","red","frc7540","frc8816","frc3005","115","18","33","None","Level","40","62","Docked","Level","4"
