"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc8528","frc7321","frc7503","36","3","18","None","Level","12","18","Docked","NotLevel","2"
"2","8","blue","frc8528","frc6369","frc9128","78","4","16","None","Level","33","47","Docked","NotLevel","0"
"3","15","blue","frc4206","frc8749","frc8528","112","3","6","None","NotLevel","36","56","Docked","Level","1"
"4","18","red","frc5411","frc8528","frc3310","96","6","18","None","Level","51","63","Docked","NotLevel","0"
"5","26","red","frc7506","frc8528","frc148","122","10","24","None","NotLevel","51","73","Docked","Level","4"
"6","34","red","frc9080","frc3005","frc8528","107","12","27","None","Level","40","60","Docked","Level","3"
"7","37","red","frc8858","frc7540","frc8528","87","6","9","None","Level","36","58","Docked","Level","2"
"8","41","blue","frc9156","frc8528","frc7119","62","10","16","None","NotLevel","21","31","Docked","NotLevel","0"
"9","48","red","frc6526","frc4251","frc8528","24","0","0","None","Level","12","24","Docked","Level","0"
"10","55","red","frc6974","frc8528","frc4153","71","3","18","None","Level","16","38","Docked","Level","1"
"11","62","blue","frc8528","frc7534","frc4641","62","6","18","None","Level","14","34","Docked","Level","1"
"12","67","blue","frc8528","frc7535","frc2714","66","6","14","None","NotLevel","27","47","Docked","Level","1"
