"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc4153","frc4641","frc148","68","4","18","Docked","NotLevel","10","40","Docked","Level","1"
"2","8","red","frc4153","frc7271","frc6672","98","8","23","Docked","Level","35","55","Docked","Level","4"
"3","13","red","frc6369","frc7506","frc4153","79","10","25","Docked","Level","27","49","None","Level","3"
"4","21","blue","frc9105","frc6526","frc4153","70","6","17","Docked","NotLevel","21","43","Docked","Level","1"
"5","24","blue","frc4153","frc3005","frc7535","127","19","34","Docked","Level","43","63","Docked","Level","4"
"6","31","red","frc4251","frc4153","frc7540","54","3","6","None","Level","18","38","Park","Level","0"
"7","36","blue","frc2714","frc4153","frc7534","106","6","17","None","NotLevel","47","69","Docked","Level","3"
"8","44","red","frc9128","frc4153","frc5411","92","3","18","Docked","Level","39","59","Docked","Level","3"
"9","51","blue","frc4206","frc4153","frc9299","65","6","21","None","Level","24","34","Docked","NotLevel","0"
"10","55","red","frc6974","frc8528","frc4153","71","3","18","Docked","Level","16","38","Docked","Level","1"
"11","60","blue","frc9080","frc4192","frc4153","56","3","11","Docked","NotLevel","18","40","None","Level","1"
"12","64","blue","frc4153","frc8858","frc7321","88","6","24","Docked","Level","32","54","Docked","Level","3"
