"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc4061","frc5468","frc1432","43","6","9","None","Level","26","34","Docked","NotLevel","0"
"2","8","red","frc4061","frc3674","frc5295","52","6","17","None","NotLevel","23","35","Docked","NotLevel","0"
"3","17","blue","frc6443","frc4061","frc4488","71","9","23","None","NotLevel","28","48","Docked","Level","3"
"4","23","blue","frc1540","frc4662","frc4061","93","6","24","None","Level","29","59","Park","Level","3"
"5","29","red","frc4061","frc3218","frc1595","66","9","24","None","Level","22","42","Docked","Level","1"
"6","34","red","frc6845","frc4061","frc4127","67","3","17","Docked","NotLevel","10","40","Docked","Level","3"
"7","40","blue","frc1359","frc4061","frc2811","45","8","20","None","Level","14","20","None","NotLevel","0"
"8","44","red","frc7034","frc4061","frc6831","79","12","30","None","Level","19","39","Docked","Level","3"
"9","48","blue","frc5920","frc6696","frc4061","55","3","9","None","Level","16","36","Docked","Level","0"
"10","55","blue","frc4061","frc2915","frc2521","100","0","18","None","Level","45","67","Docked","Level","3"
"11","59","red","frc2733","frc997","frc4061","52","0","3","None","Level","19","39","Docked","Level","0"
"12","66","blue","frc2550","frc3712","frc4061","50","3","14","Docked","NotLevel","9","31","Park","Level","1"
