"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc5970","frc1540","frc4127","61","0","11","Docked","NotLevel","25","45","Docked","Level","3"
"2","9","red","frc2521","frc4104","frc1540","69","6","9","None","NotLevel","35","55","Docked","Level","0"
"3","12","red","frc1540","frc1432","frc2733","48","12","15","None","NotLevel","21","33","Docked","Level","0"
"4","18","red","frc1540","frc6696","frc5295","39","0","3","None","Level","26","36","Docked","Level","0"
"5","23","blue","frc1540","frc4662","frc4061","93","6","24","Docked","Level","29","59","Docked","Level","3"
"6","30","blue","frc1359","frc1540","frc3712","70","13","28","Docked","Level","15","37","Docked","Level","1"
"7","36","blue","frc997","frc2550","frc1540","82","0","15","Docked","Level","30","52","Docked","Level","3"
"8","41","red","frc4488","frc3674","frc1540","126","12","27","None","Level","29","43","None","NotLevel","2"
"9","48","red","frc2915","frc847","frc1540","64","6","21","Docked","Level","30","38","Docked","NotLevel","2"
"10","56","blue","frc4060","frc1540","frc5920","83","9","24","Docked","Level","24","54","Docked","Level","3"
"11","61","red","frc6831","frc1540","frc955","105","18","35","None","NotLevel","35","55","Docked","Level","3"
"12","68","red","frc1540","frc4513","frc6845","83","7","15","None","NotLevel","28","58","Docked","Level","3"
