"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc3492","frc4504","frc2603","80","9","24","Docked","Level","27","41","Park","Level","0"
"2","17","blue","frc128","frc2603","frc4467","110","18","33","None","Level","35","57","Docked","Level","3"
"3","22","red","frc2603","frc554","frc4269","74","16","22","None","Level","17","37","Docked","Level","2"
"4","27","blue","frc4028","frc4611","frc2603","131","12","27","None","Level","52","74","Docked","Level","4"
"5","37","red","frc2603","frc3484","frc4020","118","9","23","None","NotLevel","45","75","Docked","Level","4"
"6","46","red","frc1038","frc2614","frc2603","143","18","36","None","Level","50","72","Docked","Level","4"
"7","52","blue","frc2603","frc3201","frc5811","113","12","30","None","Level","36","58","Park","Level","3"
"8","61","blue","frc5413","frc2603","frc3984","92","6","9","None","Level","38","68","Docked","Level","3"
"9","69","red","frc2603","frc5492","frc1708","68","4","10","None","Level","33","53","Docked","Level","0"
"10","76","blue","frc7165","frc2603","frc2051","95","15","32","None","NotLevel","31","53","Docked","Level","3"
