"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","8","red","frc3140","frc4020","frc1732","134","12","30","None","Level","49","79","Docked","Level","3"
"2","16","blue","frc3984","frc4611","frc1732","134","6","12","None","Level","48","68","Docked","Level","3"
"3","21","red","frc1732","frc4504","frc5413","72","6","6","None","Level","34","56","Docked","Level","2"
"4","26","red","frc3492","frc2051","frc1732","102","9","30","None","Level","35","57","Docked","Level","1"
"5","34","blue","frc2783","frc1732","frc3504","141","15","24","None","Level","47","77","Docked","Level","4"
"6","45","blue","frc1732","frc5667","frc4145","119","12","27","None","Level","47","67","Park","Level","4"
"7","54","red","frc695","frc1732","frc2399","153","18","39","None","Level","62","84","Docked","Level","4"
"8","60","red","frc1038","frc1732","frc4601","96","12","27","None","Level","43","49","Docked","NotLevel","1"
"9","73","red","frc1317","frc1732","frc4121","135","18","36","None","Level","42","64","Docked","Level","4"
"10","83","blue","frc1732","frc4269","frc3193","111","6","24","Docked","Level","35","57","Docked","Level","3"
