"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc4917","frc7480","frc8884","83","12","30","None","Level","18","38","Docked","Level","1"
"2","8","blue","frc4917","frc4617","frc7475","68","4","13","None","NotLevel","20","40","Docked","Level","0"
"3","12","blue","frc1285","frc2013","frc4917","114","16","34","None","Level","43","65","Docked","Level","3"
"4","21","blue","frc4039","frc8789","frc4917","122","15","36","None","Level","39","61","Docked","Level","2"
"5","24","red","frc3756","frc5406","frc4917","109","12","27","None","Level","42","62","Park","Level","4"
"6","29","blue","frc4917","frc1241","frc2708","120","21","39","None","Level","39","61","Park","Level","4"
"7","36","red","frc5024","frc4917","frc4907","125","13","34","None","Level","44","66","Park","Level","4"
"8","39","blue","frc781","frc6725","frc4917","50","12","23","None","NotLevel","21","27","Docked","NotLevel","0"
"9","45","red","frc4917","frc244","frc216","93","12","30","None","Level","34","48","Docked","NotLevel","2"
"10","51","red","frc6854","frc4917","frc7902","109","18","32","Docked","NotLevel","30","52","Docked","Level","1"
"11","57","blue","frc9113","frc4917","frc5460","100","9","26","Docked","NotLevel","37","59","Docked","Level","1"
"12","61","red","frc288","frc4917","frc9263","69","9","27","None","Level","17","37","Docked","Level","1"
