"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc7565","frc8276","frc1772","78","10","22","None","Level","24","46","Docked","Level","3"
"2","12","blue","frc8276","frc7563","frc9218","45","6","6","None","NotLevel","25","29","Park","NotLevel","2"
"3","18","red","frc9169","frc9049","frc8276","45","0","12","None","Level","11","23","Park","Level","0"
"4","23","blue","frc8276","frc7459","frc9305","55","6","6","None","Level","24","44","Park","Level","2"
"5","29","red","frc8276","frc9165","frc9199","61","3","3","None","NotLevel","21","43","None","Level","2"
"6","36","red","frc9046","frc8276","frc9261","38","0","6","None","Level","10","32","Docked","Level","0"
"7","43","red","frc9166","frc9163","frc8276","27","0","6","None","Level","12","16","None","Level","0"
"8","50","red","frc9195","frc8882","frc8276","15","3","3","None","Level","2","12","Docked","Level","0"
"9","58","blue","frc9162","frc8276","frc1156","62","7","25","None","Level","7","27","Park","Level","3"
"10","66","blue","frc9047","frc9048","frc8276","68","10","16","None","NotLevel","22","42","Park","Level","2"
