"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc9175","frc9166","frc9169","31","6","18","None","Level","13","13","None","Level","0"
"2","13","blue","frc9066","frc9305","frc9166","43","9","12","None","Level","19","21","None","NotLevel","2"
"3","20","red","frc1156","frc9166","frc8882","69","4","19","None","Level","15","35","None","Level","1"
"4","26","red","frc9166","frc9085","frc7033","47","7","13","None","Level","12","24","None","Level","2"
"5","31","blue","frc9166","frc7563","frc9046","68","6","21","None","Level","20","32","Park","Level","2"
"6","36","blue","frc9200","frc9166","frc9219","64","9","21","None","Level","33","33","Park","NotLevel","2"
"7","43","red","frc9166","frc9163","frc8276","27","0","6","None","Level","12","16","None","Level","0"
"8","55","red","frc9050","frc9196","frc9166","59","3","6","None","Level","21","43","None","Level","0"
"9","60","blue","frc8066","frc9195","frc9166","63","6","6","None","Level","10","32","None","Level","2"
"10","69","red","frc9166","frc6902","frc9049","41","7","10","None","Level","6","26","None","Level","0"
