"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc9165","frc9168","frc9049","43","3","6","None","Level","28","32","Park","Level","0"
"2","13","red","frc9302","frc9048","frc9168","28","7","10","None","Level","16","18","None","Level","0"
"3","21","red","frc7033","frc9168","frc9218","69","6","12","None","Level","15","37","Docked","Level","2"
"4","27","blue","frc9162","frc9168","frc1772","39","7","7","None","NotLevel","13","17","None","NotLevel","0"
"5","34","red","frc9168","frc1156","frc9047","96","10","28","None","Level","26","48","Docked","Level","3"
"6","42","blue","frc6404","frc6902","frc9168","43","3","6","None","Level","15","37","Docked","Level","0"
"7","47","blue","frc9168","frc9110","frc9169","64","0","18","None","Level","26","46","Docked","Level","1"
"8","54","red","frc9175","frc9261","frc9168","72","3","18","Docked","Level","17","39","Park","Level","3"
"9","62","blue","frc9219","frc9168","frc9163","73","0","15","Docked","Level","28","48","None","Level","3"
"10","70","blue","frc9168","frc8066","frc9305","68","3","18","Docked","Level","25","45","Docked","Level","1"
