"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc5912","frc7136","frc4951","70","0","6","None","NotLevel","37","59","Docked","Level","0"
"2","6","blue","frc2852","frc6110","frc7136","44","12","15","None","NotLevel","9","29","None","Level","2"
"3","12","red","frc4946","frc7136","frc772","94","15","29","None","NotLevel","30","50","None","Level","1"
"4","19","red","frc4920","frc4678","frc7136","124","24","30","None","Level","47","59","Docked","NotLevel","3"
"5","23","blue","frc7136","frc4903","frc6070","106","18","30","None","Level","39","61","Docked","Level","3"
"6","27","red","frc6070","frc7136","frc4617","85","16","34","None","Level","21","41","Park","Level","3"
"7","31","red","frc4688","frc2852","frc7136","115","18","35","None","NotLevel","43","65","Park","Level","1"
"8","37","blue","frc2198","frc7136","frc8081","107","13","31","None","Level","29","51","Park","Level","4"
"9","40","red","frc7136","frc5408","frc6725","57","9","15","None","Level","15","37","Docked","Level","0"
"10","43","blue","frc7136","frc4940","frc4907","121","15","33","None","Level","43","63","None","Level","4"
"11","48","blue","frc7136","frc4308","frc2634","76","6","12","None","Level","24","54","None","Level","1"
"12","54","red","frc5885","frc5024","frc7136","116","14","32","None","Level","37","59","Docked","Level","2"
