"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc4976","frc5032","frc5409","141","19","37","Docked","Level","47","69","Park","Level","4"
"2","10","blue","frc7022","frc4678","frc5409","130","25","43","Docked","Level","42","62","Docked","Level","4"
"3","13","blue","frc4976","frc7022","frc5409","130","10","28","Docked","Level","57","77","Docked","Level","4"
"4","17","blue","frc7058","frc5409","frc3756","66","4","18","Docked","NotLevel","24","38","Docked","NotLevel","0"
"5","24","red","frc5409","frc2702","frc4917","135","16","37","None","Level","56","78","None","Level","3"
"6","30","red","frc5409","frc4917","frc6875","107","13","31","Docked","Level","48","56","Docked","NotLevel","3"
"7","34","red","frc5409","frc7722","frc8764","98","4","22","Docked","Level","39","61","Docked","Level","1"
"8","39","blue","frc6992","frc5409","frc7520","39","6","9","None","Level","10","30","Park","Level","0"
"9","44","blue","frc3161","frc9062","frc5409","109","15","33","Docked","Level","36","56","Park","Level","4"
"10","47","blue","frc772","frc5409","frc2609","111","16","34","None","Level","40","62","Docked","Level","1"
"11","55","red","frc5409","frc7623","frc1114","123","16","30","Docked","NotLevel","51","73","Docked","Level","4"
"12","58","red","frc4940","frc5409","frc5408","88","4","22","None","Level","39","61","Docked","Level","1"
