"","team","opr","auto_opr","teleop_opr","auto_opr_ratio","auto_gpc_opr","tele_gpc_opr","rp_opr"
"1","frc3683",66.8206673368991,15.053277482197,34.8803663493676,0.225278766018615,1.74789017328736,8.86557451004733,2.1784994115436
"2","frc4678",64.2482363033546,20.5404339971371,33.2215095308662,0.319704246824043,2.37522430657744,7.93039523975961,1.77889468964583
"3","frc1114",63.1573173929266,13.1777858376802,30.9769321311684,0.208650183092737,1.71870434279951,8.15605667423287,2.26217731343527
"4","frc4976",54.2204107049285,13.4298049868953,29.7963224074787,0.247689104753951,0.972103232512413,6.26425719488687,1.55573224880847
"5","frc3161",52.1964289970699,13.7483391607234,27.624995066399,0.263396163777702,2.16798088860635,7.54915101092786,1.52437775651456
"6","frc2609",48.3148131245151,12.4870079538502,23.8629537253529,0.258450921080231,0.973137205279228,5.81244791429712,1.18176424322318
"7","frc5409",47.1126921873345,13.2467716327541,27.7969886053083,0.281172037040058,1.19182200291009,5.79978924445032,1.19197615473572
"8","frc9098",46.3312293017263,7.60643702798723,26.2629470569616,0.164175160957877,0.784922842698182,7.58268271912557,1.19911233088762
"9","frc4917",44.440068156604,13.4930668263686,22.9398600636725,0.303623900368917,1.17665627073431,5.57295468690065,1.35728004074588
"10","frc2702",41.3793649541328,14.8591475957745,19.5152670704343,0.359095592990497,1.15400014592449,4.8799742044825,0.534675923185584
"11","frc8081",38.3127340923252,12.4010575790925,18.8931499891576,0.323679786183067,1.11006710033568,4.64020728457306,0.748707904701929
"12","frc5032",29.776303013582,3.90674865263411,23.967580531782,0.131203281040367,0.623062544556984,3.27938985714721,0.485157759321421
"13","frc7475",27.8854056945097,7.19036906330031,15.272286177125,0.257854203093627,0.970264608092697,4.20668486812613,0.576059643327004
"14","frc5912",27.0313100160007,11.4607436518648,12.6594097990225,0.423980326705616,1.03055462966999,2.94292639637202,0.792050760527982
"15","frc7722",23.1803557063519,5.16239450872287,14.478673110427,0.222705577693455,0.420490200713399,1.79638055348172,0.707003748273429
"16","frc8764",19.4877470369161,2.39501335467559,14.5459685797793,0.122898421769262,-0.221535706456226,3.22817268802502,-0.144334019334875
"17","frc5408",18.7253872076497,3.12795541515983,11.5462568062612,0.167043563931325,-0.044235342491534,1.45386802243655,-0.0249147392427505
"18","frc8089",17.9810970833535,8.03892417922137,9.88538004596285,0.447076401509652,0.628767192476645,1.75219356103404,0.225408087966151
"19","frc3756",17.8033679247403,3.65845207088871,9.77897392513383,0.205492134204831,0.687559649731472,1.98588664116042,0.390827865624212
"20","frc772",17.2851048375982,7.87364137566258,5.69213679548395,0.455515974571124,0.793041355869066,2.7292927675354,-0.0526723289042189
"21","frc6875",14.8902794784373,4.94478811031739,6.58969847253069,0.33208161858063,0.943968699969546,2.11345323713593,0.0237214932419967
"22","frc7022",14.7726211426341,4.17022789247075,5.76464186192376,0.282294377700879,0.288215299038759,1.96456988633734,0.0888153786709185
"23","frc9062",14.4635647693584,1.21195850573676,12.6125246861389,0.0837939004016729,-0.0544901538350063,2.0069916417611,0.304864493818841
"24","frc7520",13.8218453037881,6.19080545867413,7.1147853071642,0.447900068522504,0.707375320999988,1.59942430864026,-0.449450573098414
"25","frc4940",13.4405598285102,6.00227044668476,5.39375845944184,0.446578901717523,-0.0663429586438939,2.14817044619278,-0.245276714773229
"26","frc8765",13.1488054850235,2.99829104590474,6.79710538662571,0.228027637135541,0.216798034579439,1.69850825834812,0.0668735203865735
"27","frc7058",12.7906203014295,2.89816384897852,7.31140222147541,0.226585089751638,0.0668971647451735,1.86446002246975,-0.0394448619574539
"28","frc7623",11.4340466284403,-1.19317093821447,12.7578219071773,-0.10435246391655,-0.25173797920062,1.25148258164974,0.319471247371873
"29","frc6992",8.38615093485226,1.86080564039558,5.44324974313311,0.221890311163158,-0.168913324637478,1.01396771901065,0.135787510375581
"30","frc7509",7.82813172167493,1.2251543031283,6.78372085391084,0.156506602940269,0.224418919823205,1.66068585945209,0.160187044310648
